,X,Var1,original,value,level1,level2,State,Zone,Region,Purpose,level3
59930,59930,194,FBABus,3.75733315284919,C,D,F,B,A,Bus,G4
59931,59931,195,FBABus,9.0351329724618,C,D,F,B,A,Bus,G4
59932,59932,196,FBABus,5.01794774897013,C,D,F,B,A,Bus,G4
59933,59933,197,FBABus,9.19651336513722,C,D,F,B,A,Bus,G4
59934,59934,198,FBABus,7.35159589847484,C,D,F,B,A,Bus,G4
59935,59935,199,FBABus,-6.16729943241156,C,D,F,B,A,Bus,G4
59936,59936,200,FBABus,16.6339168577237,C,D,F,B,A,Bus,G4
59937,59937,201,FBABus,10.0131199326216,C,D,F,B,A,Bus,G4
59938,59938,202,FBABus,-1.0631002233101,C,D,F,B,A,Bus,G4
59939,59939,203,FBABus,5.97705198766455,C,D,F,B,A,Bus,G4
59940,59940,204,FBABus,2.23122947491062,C,D,F,B,A,Bus,G4
59941,59941,205,FBABus,-1.87784334595579,C,D,F,B,A,Bus,G4
59942,59942,206,FBABus,3.77822647714328,C,D,F,B,A,Bus,G4
59943,59943,207,FBABus,-10.2812496109802,C,D,F,B,A,Bus,G4
59944,59944,208,FBABus,5.15478585921774,C,D,F,B,A,Bus,G4
59945,59945,209,FBABus,12.7409919491174,C,D,F,B,A,Bus,G4
59946,59946,210,FBABus,0.21158491389449,C,D,F,B,A,Bus,G4
59947,59947,211,FBABus,4.2887431654761,C,D,F,B,A,Bus,G4
59948,59948,212,FBABus,2.34818444106441,C,D,F,B,A,Bus,G4
59949,59949,213,FBABus,5.85933907833579,C,D,F,B,A,Bus,G4
59950,59950,214,FBABus,-4.28159216914437,C,D,F,B,A,Bus,G4
59951,59951,215,FBABus,9.30374910014714,C,D,F,B,A,Bus,G4
59952,59952,216,FBABus,-2.29055992343778,C,D,F,B,A,Bus,G4
59953,59953,217,FBABus,4.98918358912503,C,D,F,B,A,Bus,G4
59954,59954,218,FBABus,11.3875897084044,C,D,F,B,A,Bus,G4
59955,59955,219,FBABus,-3.07336874271878,C,D,F,B,A,Bus,G4
59956,59956,220,FBABus,19.6158959824337,C,D,F,B,A,Bus,G4
59957,59957,221,FBABus,12.1216259652052,C,D,F,B,A,Bus,G4
59958,59958,222,FBABus,-0.62413998534027,C,D,F,B,A,Bus,G4
59959,59959,223,FBABus,16.6390245299565,C,D,F,B,A,Bus,G4
59960,59960,224,FBABus,-4.41312367092213,C,D,F,B,A,Bus,G4
59961,59961,225,FBABus,-1.27140320089174,C,D,F,B,A,Bus,G4
59962,59962,226,FBABus,5.90312787107385,C,D,F,B,A,Bus,G4
59963,59963,227,FBABus,-1.03216339074942,C,D,F,B,A,Bus,G4
59964,59964,228,FBABus,-3.26763793852716,C,D,F,B,A,Bus,G4
59965,59965,1,FBAOth,-0.358465928565696,C,D,F,B,A,Oth,G4
59966,59966,2,FBAOth,0.615287776021316,C,D,F,B,A,Oth,G4
59967,59967,3,FBAOth,5.61692468073308,C,D,F,B,A,Oth,G4
59968,59968,4,FBAOth,2.32892410030058,C,D,F,B,A,Oth,G4
59969,59969,5,FBAOth,1.55795753924493,C,D,F,B,A,Oth,G4
59970,59970,6,FBAOth,9.91419037754225,C,D,F,B,A,Oth,G4
59971,59971,7,FBAOth,-4.02632198135636,C,D,F,B,A,Oth,G4
59972,59972,8,FBAOth,-6.53246975584964,C,D,F,B,A,Oth,G4
59973,59973,9,FBAOth,2.81962326347537,C,D,F,B,A,Oth,G4
59974,59974,10,FBAOth,2.96719290358031,C,D,F,B,A,Oth,G4
59975,59975,11,FBAOth,9.11335030663356,C,D,F,B,A,Oth,G4
59976,59976,12,FBAOth,5.23394451730676,C,D,F,B,A,Oth,G4
59977,59977,13,FBAOth,-0.355079621711278,C,D,F,B,A,Oth,G4
59978,59978,14,FBAOth,-1.5310357279687,C,D,F,B,A,Oth,G4
59979,59979,15,FBAOth,0.931811327891394,C,D,F,B,A,Oth,G4
59980,59980,16,FBAOth,2.30494069235751,C,D,F,B,A,Oth,G4
59981,59981,17,FBAOth,1.46298647933152,C,D,F,B,A,Oth,G4
59982,59982,18,FBAOth,0.491285074815991,C,D,F,B,A,Oth,G4
59983,59983,19,FBAOth,-1.39250933160831,C,D,F,B,A,Oth,G4
59984,59984,20,FBAOth,-2.61928595083747,C,D,F,B,A,Oth,G4
59985,59985,21,FBAOth,0.98328048618378,C,D,F,B,A,Oth,G4
59986,59986,22,FBAOth,1.77408193544505,C,D,F,B,A,Oth,G4
59987,59987,23,FBAOth,-0.443480063044328,C,D,F,B,A,Oth,G4
59988,59988,24,FBAOth,-3.59151733746148,C,D,F,B,A,Oth,G4
59989,59989,25,FBAOth,2.29830312342684,C,D,F,B,A,Oth,G4
59990,59990,26,FBAOth,4.77484716999292,C,D,F,B,A,Oth,G4
59991,59991,27,FBAOth,-0.191495097941795,C,D,F,B,A,Oth,G4
59992,59992,28,FBAOth,-5.14922835368279,C,D,F,B,A,Oth,G4
59993,59993,29,FBAOth,8.54966458122616,C,D,F,B,A,Oth,G4
59994,59994,30,FBAOth,-7.85789267968424,C,D,F,B,A,Oth,G4
59995,59995,31,FBAOth,3.70022182116342,C,D,F,B,A,Oth,G4
59996,59996,32,FBAOth,5.15699039438296,C,D,F,B,A,Oth,G4
59997,59997,33,FBAOth,5.32916698681496,C,D,F,B,A,Oth,G4
59998,59998,34,FBAOth,1.81413286330946,C,D,F,B,A,Oth,G4
59999,59999,35,FBAOth,7.20072285750989,C,D,F,B,A,Oth,G4
60000,60000,36,FBAOth,0.930469430538004,C,D,F,B,A,Oth,G4
60001,60001,37,FBAOth,0.70932038521471,C,D,F,B,A,Oth,G4
60002,60002,38,FBAOth,4.37952930466563,C,D,F,B,A,Oth,G4
60003,60003,39,FBAOth,-0.069662825246434,C,D,F,B,A,Oth,G4
60004,60004,40,FBAOth,-1.82767398335461,C,D,F,B,A,Oth,G4
60005,60005,41,FBAOth,8.43821352547475,C,D,F,B,A,Oth,G4
60006,60006,42,FBAOth,5.36220969706209,C,D,F,B,A,Oth,G4
60007,60007,43,FBAOth,-1.78462265954984,C,D,F,B,A,Oth,G4
60008,60008,44,FBAOth,9.83381736684876,C,D,F,B,A,Oth,G4
60009,60009,45,FBAOth,-8.91279750807076,C,D,F,B,A,Oth,G4
60010,60010,46,FBAOth,3.93546190754335,C,D,F,B,A,Oth,G4
60011,60011,47,FBAOth,6.75710869667989,C,D,F,B,A,Oth,G4
60012,60012,48,FBAOth,6.51035455696656,C,D,F,B,A,Oth,G4
60013,60013,49,FBAOth,1.33701051724618,C,D,F,B,A,Oth,G4
60014,60014,50,FBAOth,-2.74775516938573,C,D,F,B,A,Oth,G4
60015,60015,51,FBAOth,0.38223790733355,C,D,F,B,A,Oth,G4
60016,60016,52,FBAOth,6.12245355768722,C,D,F,B,A,Oth,G4
60017,60017,53,FBAOth,4.26821194103129,C,D,F,B,A,Oth,G4
60018,60018,54,FBAOth,-1.07256583704159,C,D,F,B,A,Oth,G4
60019,60019,55,FBAOth,-7.08988545722301,C,D,F,B,A,Oth,G4
60020,60020,56,FBAOth,0.542231373778944,C,D,F,B,A,Oth,G4
60021,60021,57,FBAOth,-0.388618520688701,C,D,F,B,A,Oth,G4
60022,60022,58,FBAOth,-0.090110699407011,C,D,F,B,A,Oth,G4
60023,60023,59,FBAOth,-2.64811852887854,C,D,F,B,A,Oth,G4
60024,60024,60,FBAOth,-0.578491689807882,C,D,F,B,A,Oth,G4
60025,60025,61,FBAOth,3.939718624406,C,D,F,B,A,Oth,G4
60026,60026,62,FBAOth,7.27167235784041,C,D,F,B,A,Oth,G4
60027,60027,63,FBAOth,-0.293629608153533,C,D,F,B,A,Oth,G4
60028,60028,64,FBAOth,7.75774115825746,C,D,F,B,A,Oth,G4
60029,60029,65,FBAOth,-3.49263222635004,C,D,F,B,A,Oth,G4
60030,60030,66,FBAOth,9.10191983574024,C,D,F,B,A,Oth,G4
60031,60031,67,FBAOth,-1.82669721428752,C,D,F,B,A,Oth,G4
60032,60032,68,FBAOth,1.49343174301859,C,D,F,B,A,Oth,G4
60033,60033,69,FBAOth,-2.60184373222463,C,D,F,B,A,Oth,G4
60034,60034,70,FBAOth,-0.857817089894114,C,D,F,B,A,Oth,G4
60035,60035,71,FBAOth,0.269436400961063,C,D,F,B,A,Oth,G4
60036,60036,72,FBAOth,0.361474830087545,C,D,F,B,A,Oth,G4
60037,60037,73,FBAOth,1.150521583813,C,D,F,B,A,Oth,G4
60038,60038,74,FBAOth,2.69843749706898,C,D,F,B,A,Oth,G4
60039,60039,75,FBAOth,6.17358501685776,C,D,F,B,A,Oth,G4
60040,60040,76,FBAOth,2.0741344354646,C,D,F,B,A,Oth,G4
60041,60041,77,FBAOth,-4.22263797950126,C,D,F,B,A,Oth,G4
60042,60042,78,FBAOth,2.67791941829717,C,D,F,B,A,Oth,G4
60043,60043,79,FBAOth,-3.09986291655038,C,D,F,B,A,Oth,G4
60044,60044,80,FBAOth,7.05922381706886,C,D,F,B,A,Oth,G4
60045,60045,81,FBAOth,-6.64782431429902,C,D,F,B,A,Oth,G4
60046,60046,82,FBAOth,0.685826974756402,C,D,F,B,A,Oth,G4
60047,60047,83,FBAOth,2.14771744925721,C,D,F,B,A,Oth,G4
60048,60048,84,FBAOth,0.267691968793314,C,D,F,B,A,Oth,G4
60049,60049,85,FBAOth,1.22456243302916,C,D,F,B,A,Oth,G4
60050,60050,86,FBAOth,3.29673111668259,C,D,F,B,A,Oth,G4
60051,60051,87,FBAOth,0.74708376615525,C,D,F,B,A,Oth,G4
60052,60052,88,FBAOth,-5.37268902149498,C,D,F,B,A,Oth,G4
60053,60053,89,FBAOth,-2.35725105408018,C,D,F,B,A,Oth,G4
60054,60054,90,FBAOth,2.49154905033487,C,D,F,B,A,Oth,G4
60055,60055,91,FBAOth,0.484118651983476,C,D,F,B,A,Oth,G4
60056,60056,92,FBAOth,3.37043190718474,C,D,F,B,A,Oth,G4
60057,60057,93,FBAOth,-8.24019396555748,C,D,F,B,A,Oth,G4
60058,60058,94,FBAOth,3.54030062429799,C,D,F,B,A,Oth,G4
60059,60059,95,FBAOth,2.72902751410678,C,D,F,B,A,Oth,G4
60060,60060,96,FBAOth,-4.89784771897887,C,D,F,B,A,Oth,G4
60061,60061,97,FBAOth,-4.24779077508173,C,D,F,B,A,Oth,G4
60062,60062,98,FBAOth,3.12362748960459,C,D,F,B,A,Oth,G4
60063,60063,99,FBAOth,-2.50817288223328,C,D,F,B,A,Oth,G4
60064,60064,100,FBAOth,5.4519436831614,C,D,F,B,A,Oth,G4
60065,60065,101,FBAOth,0.094920332677163,C,D,F,B,A,Oth,G4
60066,60066,102,FBAOth,-3.56349740836344,C,D,F,B,A,Oth,G4
60067,60067,103,FBAOth,0.420844644136703,C,D,F,B,A,Oth,G4
60068,60068,104,FBAOth,-1.9997963621933,C,D,F,B,A,Oth,G4
60069,60069,105,FBAOth,3.15782782904848,C,D,F,B,A,Oth,G4
60070,60070,106,FBAOth,1.92649123723394,C,D,F,B,A,Oth,G4
60071,60071,107,FBAOth,1.35783139017984,C,D,F,B,A,Oth,G4
60072,60072,108,FBAOth,-4.59033466316986,C,D,F,B,A,Oth,G4
60073,60073,109,FBAOth,0.309028184061337,C,D,F,B,A,Oth,G4
60074,60074,110,FBAOth,0.198656083845955,C,D,F,B,A,Oth,G4
60075,60075,111,FBAOth,-1.0368571861675,C,D,F,B,A,Oth,G4
60076,60076,112,FBAOth,5.29444393574881,C,D,F,B,A,Oth,G4
60077,60077,113,FBAOth,-2.63474650273948,C,D,F,B,A,Oth,G4
60078,60078,114,FBAOth,2.2642091806997,C,D,F,B,A,Oth,G4
60079,60079,115,FBAOth,-2.41149261737615,C,D,F,B,A,Oth,G4
60080,60080,116,FBAOth,3.73812535268575,C,D,F,B,A,Oth,G4
60081,60081,117,FBAOth,3.59937922827149,C,D,F,B,A,Oth,G4
60082,60082,118,FBAOth,-1.28560783060969,C,D,F,B,A,Oth,G4
60083,60083,119,FBAOth,0.608265590093871,C,D,F,B,A,Oth,G4
60084,60084,120,FBAOth,3.59452734833155,C,D,F,B,A,Oth,G4
60085,60085,121,FBAOth,4.04003945044891,C,D,F,B,A,Oth,G4
60086,60086,122,FBAOth,-4.1021637760043,C,D,F,B,A,Oth,G4
60087,60087,123,FBAOth,-0.013372171879361,C,D,F,B,A,Oth,G4
60088,60088,124,FBAOth,1.73411878931731,C,D,F,B,A,Oth,G4
60089,60089,125,FBAOth,-7.98815074195873,C,D,F,B,A,Oth,G4
60090,60090,126,FBAOth,-0.190236150721874,C,D,F,B,A,Oth,G4
60091,60091,127,FBAOth,1.0821816808711,C,D,F,B,A,Oth,G4
60092,60092,128,FBAOth,9.66358457889341,C,D,F,B,A,Oth,G4
60093,60093,129,FBAOth,0.850041574650989,C,D,F,B,A,Oth,G4
60094,60094,130,FBAOth,0.959291068119053,C,D,F,B,A,Oth,G4
60095,60095,131,FBAOth,5.50383560318217,C,D,F,B,A,Oth,G4
60096,60096,132,FBAOth,3.30621037602625,C,D,F,B,A,Oth,G4
60097,60097,133,FBAOth,1.2272539925246,C,D,F,B,A,Oth,G4
60098,60098,134,FBAOth,0.14041319620966,C,D,F,B,A,Oth,G4
60099,60099,135,FBAOth,-3.80615785984086,C,D,F,B,A,Oth,G4
60100,60100,136,FBAOth,2.25873497315619,C,D,F,B,A,Oth,G4
60101,60101,137,FBAOth,-1.47344140474677,C,D,F,B,A,Oth,G4
60102,60102,138,FBAOth,5.91128820407291,C,D,F,B,A,Oth,G4
60103,60103,139,FBAOth,-5.05531188039171,C,D,F,B,A,Oth,G4
60104,60104,140,FBAOth,-8.68319374799209,C,D,F,B,A,Oth,G4
60105,60105,141,FBAOth,6.91454349048468,C,D,F,B,A,Oth,G4
60106,60106,142,FBAOth,0.771817874288806,C,D,F,B,A,Oth,G4
60107,60107,143,FBAOth,-8.76291069768385,C,D,F,B,A,Oth,G4
60108,60108,144,FBAOth,2.54923859275584,C,D,F,B,A,Oth,G4
60109,60109,145,FBAOth,-0.247075470769101,C,D,F,B,A,Oth,G4
60110,60110,146,FBAOth,0.532663940223653,C,D,F,B,A,Oth,G4
60111,60111,147,FBAOth,6.0498075557266,C,D,F,B,A,Oth,G4
60112,60112,148,FBAOth,-0.028336140693289,C,D,F,B,A,Oth,G4
60113,60113,149,FBAOth,-0.195518889236072,C,D,F,B,A,Oth,G4
60114,60114,150,FBAOth,1.24969101365746,C,D,F,B,A,Oth,G4
60115,60115,151,FBAOth,2.17872488445139,C,D,F,B,A,Oth,G4
60116,60116,152,FBAOth,7.79583661385696,C,D,F,B,A,Oth,G4
60117,60117,153,FBAOth,0.387848645471322,C,D,F,B,A,Oth,G4
60118,60118,154,FBAOth,4.24055845486667,C,D,F,B,A,Oth,G4
60119,60119,155,FBAOth,0.169076172316571,C,D,F,B,A,Oth,G4
60120,60120,156,FBAOth,-4.04843090729765,C,D,F,B,A,Oth,G4
60121,60121,157,FBAOth,-0.917944947968675,C,D,F,B,A,Oth,G4
60122,60122,158,FBAOth,5.62123989021506,C,D,F,B,A,Oth,G4
60123,60123,159,FBAOth,-2.98780595667888,C,D,F,B,A,Oth,G4
60124,60124,160,FBAOth,-0.901040737672101,C,D,F,B,A,Oth,G4
60125,60125,161,FBAOth,-7.17734743272062,C,D,F,B,A,Oth,G4
60126,60126,162,FBAOth,9.1115006859323,C,D,F,B,A,Oth,G4
60127,60127,163,FBAOth,1.43313328148141,C,D,F,B,A,Oth,G4
60128,60128,164,FBAOth,0.913623099714631,C,D,F,B,A,Oth,G4
60129,60129,165,FBAOth,2.66238975801662,C,D,F,B,A,Oth,G4
60130,60130,166,FBAOth,7.13702776206764,C,D,F,B,A,Oth,G4
60131,60131,167,FBAOth,0.110784377804257,C,D,F,B,A,Oth,G4
60132,60132,168,FBAOth,4.86509147359734,C,D,F,B,A,Oth,G4
60133,60133,169,FBAOth,-7.08010469972419,C,D,F,B,A,Oth,G4
60134,60134,170,FBAOth,-0.710096983011204,C,D,F,B,A,Oth,G4
60135,60135,171,FBAOth,-2.98105820212527,C,D,F,B,A,Oth,G4
60136,60136,172,FBAOth,3.61575473351572,C,D,F,B,A,Oth,G4
60137,60137,173,FBAOth,11.522923753411,C,D,F,B,A,Oth,G4
60138,60138,174,FBAOth,2.4086108596814,C,D,F,B,A,Oth,G4
60139,60139,175,FBAOth,2.60226486208678,C,D,F,B,A,Oth,G4
60140,60140,176,FBAOth,-2.54858474134221,C,D,F,B,A,Oth,G4
60141,60141,177,FBAOth,0.41455546785242,C,D,F,B,A,Oth,G4
60142,60142,178,FBAOth,-0.663226219405199,C,D,F,B,A,Oth,G4
60143,60143,179,FBAOth,9.81005802762271,C,D,F,B,A,Oth,G4
60144,60144,180,FBAOth,8.07790411626783,C,D,F,B,A,Oth,G4
60145,60145,181,FBAOth,4.38809124387249,C,D,F,B,A,Oth,G4
60146,60146,182,FBAOth,6.66922955636897,C,D,F,B,A,Oth,G4
60147,60147,183,FBAOth,1.77482751436535,C,D,F,B,A,Oth,G4
60148,60148,184,FBAOth,4.82854939051537,C,D,F,B,A,Oth,G4
60149,60149,185,FBAOth,-0.382848642591044,C,D,F,B,A,Oth,G4
60150,60150,186,FBAOth,1.25672822337926,C,D,F,B,A,Oth,G4
60151,60151,187,FBAOth,5.27215897650763,C,D,F,B,A,Oth,G4
60152,60152,188,FBAOth,2.81892925147991,C,D,F,B,A,Oth,G4
60153,60153,189,FBAOth,-0.578082946651,C,D,F,B,A,Oth,G4
60154,60154,190,FBAOth,1.84205179460175,C,D,F,B,A,Oth,G4
60155,60155,191,FBAOth,7.3091746223475,C,D,F,B,A,Oth,G4
60156,60156,192,FBAOth,2.46044821145199,C,D,F,B,A,Oth,G4
60157,60157,193,FBAOth,1.85397161364847,C,D,F,B,A,Oth,G4
60158,60158,194,FBAOth,1.27077303937069,C,D,F,B,A,Oth,G4
60159,60159,195,FBAOth,7.14151794420857,C,D,F,B,A,Oth,G4
60160,60160,196,FBAOth,-7.85016925091348,C,D,F,B,A,Oth,G4
60161,60161,197,FBAOth,-2.64511338542608,C,D,F,B,A,Oth,G4
60162,60162,198,FBAOth,1.43375982961763,C,D,F,B,A,Oth,G4
60163,60163,199,FBAOth,8.02986534553273,C,D,F,B,A,Oth,G4
60164,60164,200,FBAOth,5.09615077168058,C,D,F,B,A,Oth,G4
60165,60165,201,FBAOth,0.430100862817969,C,D,F,B,A,Oth,G4
60166,60166,202,FBAOth,-5.72675116339003,C,D,F,B,A,Oth,G4
60167,60167,203,FBAOth,-4.07855008046443,C,D,F,B,A,Oth,G4
60168,60168,204,FBAOth,6.66718214932344,C,D,F,B,A,Oth,G4
60169,60169,205,FBAOth,-0.794840485578781,C,D,F,B,A,Oth,G4
60170,60170,206,FBAOth,-0.434460978083844,C,D,F,B,A,Oth,G4
60171,60171,207,FBAOth,3.64249239673723,C,D,F,B,A,Oth,G4
60172,60172,208,FBAOth,1.02315748620268,C,D,F,B,A,Oth,G4
60173,60173,209,FBAOth,3.59309177319537,C,D,F,B,A,Oth,G4
60174,60174,210,FBAOth,-6.24721422584432,C,D,F,B,A,Oth,G4
60175,60175,211,FBAOth,1.51901131689466,C,D,F,B,A,Oth,G4
60176,60176,212,FBAOth,4.12858105696179,C,D,F,B,A,Oth,G4
60177,60177,213,FBAOth,1.39613623965872,C,D,F,B,A,Oth,G4
60178,60178,214,FBAOth,0.836248542286705,C,D,F,B,A,Oth,G4
60179,60179,215,FBAOth,0.601475582089046,C,D,F,B,A,Oth,G4
60180,60180,216,FBAOth,5.34886126067855,C,D,F,B,A,Oth,G4
60181,60181,217,FBAOth,0.733336409066426,C,D,F,B,A,Oth,G4
60182,60182,218,FBAOth,-7.39653064200913,C,D,F,B,A,Oth,G4
60183,60183,219,FBAOth,-4.26732576684191,C,D,F,B,A,Oth,G4
60184,60184,220,FBAOth,0.139589982122307,C,D,F,B,A,Oth,G4
60185,60185,221,FBAOth,10.3852618423291,C,D,F,B,A,Oth,G4
60186,60186,222,FBAOth,7.36697711888821,C,D,F,B,A,Oth,G4
60187,60187,223,FBAOth,-9.89290579367325,C,D,F,B,A,Oth,G4
60188,60188,224,FBAOth,1.48261652959622,C,D,F,B,A,Oth,G4
60189,60189,225,FBAOth,2.6315154224292,C,D,F,B,A,Oth,G4
60190,60190,226,FBAOth,8.97119225955077,C,D,F,B,A,Oth,G4
60191,60191,227,FBAOth,6.88896701587892,C,D,F,B,A,Oth,G4
60192,60192,228,FBAOth,6.2273734463584,C,D,F,B,A,Oth,G4
60193,60193,1,FBBHol,188.418036979454,C,D,F,B,B,Hol,G4
60194,60194,2,FBBHol,185.864568358267,C,D,F,B,B,Hol,G4
60195,60195,3,FBBHol,146.899243881665,C,D,F,B,B,Hol,G4
60196,60196,4,FBBHol,308.017474225863,C,D,F,B,B,Hol,G4
60197,60197,5,FBBHol,254.83747246631,C,D,F,B,B,Hol,G4
60198,60198,6,FBBHol,221.883802601684,C,D,F,B,B,Hol,G4
60199,60199,7,FBBHol,335.664298690042,C,D,F,B,B,Hol,G4
60200,60200,8,FBBHol,278.00078600754,C,D,F,B,B,Hol,G4
60201,60201,9,FBBHol,225.495836053441,C,D,F,B,B,Hol,G4
60202,60202,10,FBBHol,237.31168215287,C,D,F,B,B,Hol,G4
60203,60203,11,FBBHol,175.704177590697,C,D,F,B,B,Hol,G4
60204,60204,12,FBBHol,303.194204182605,C,D,F,B,B,Hol,G4
60205,60205,13,FBBHol,247.263388893879,C,D,F,B,B,Hol,G4
60206,60206,14,FBBHol,150.627394897007,C,D,F,B,B,Hol,G4
60207,60207,15,FBBHol,49.7629674177504,C,D,F,B,B,Hol,G4
60208,60208,16,FBBHol,360.223974955115,C,D,F,B,B,Hol,G4
60209,60209,17,FBBHol,267.009628788055,C,D,F,B,B,Hol,G4
60210,60210,18,FBBHol,130.114446879582,C,D,F,B,B,Hol,G4
60211,60211,19,FBBHol,263.829462365372,C,D,F,B,B,Hol,G4
60212,60212,20,FBBHol,225.240814899076,C,D,F,B,B,Hol,G4
60213,60213,21,FBBHol,328.608076028642,C,D,F,B,B,Hol,G4
60214,60214,22,FBBHol,193.444466340871,C,D,F,B,B,Hol,G4
60215,60215,23,FBBHol,263.130236072753,C,D,F,B,B,Hol,G4
60216,60216,24,FBBHol,187.913491698706,C,D,F,B,B,Hol,G4
60217,60217,25,FBBHol,101.271123640529,C,D,F,B,B,Hol,G4
60218,60218,26,FBBHol,197.937927538734,C,D,F,B,B,Hol,G4
60219,60219,27,FBBHol,231.247137428854,C,D,F,B,B,Hol,G4
60220,60220,28,FBBHol,275.335664446931,C,D,F,B,B,Hol,G4
60221,60221,29,FBBHol,321.854669459023,C,D,F,B,B,Hol,G4
60222,60222,30,FBBHol,290.8873208092,C,D,F,B,B,Hol,G4
60223,60223,31,FBBHol,164.524253565666,C,D,F,B,B,Hol,G4
60224,60224,32,FBBHol,292.500180826467,C,D,F,B,B,Hol,G4
60225,60225,33,FBBHol,201.037010291218,C,D,F,B,B,Hol,G4
60226,60226,34,FBBHol,137.148310778643,C,D,F,B,B,Hol,G4
60227,60227,35,FBBHol,164.876590946796,C,D,F,B,B,Hol,G4
60228,60228,36,FBBHol,91.0077895871536,C,D,F,B,B,Hol,G4
60229,60229,37,FBBHol,159.470067487775,C,D,F,B,B,Hol,G4
60230,60230,38,FBBHol,248.309982737876,C,D,F,B,B,Hol,G4
60231,60231,39,FBBHol,-4.37903913974526,C,D,F,B,B,Hol,G4
60232,60232,40,FBBHol,326.241834100909,C,D,F,B,B,Hol,G4
60233,60233,41,FBBHol,385.161037735367,C,D,F,B,B,Hol,G4
60234,60234,42,FBBHol,255.69164405627,C,D,F,B,B,Hol,G4
60235,60235,43,FBBHol,172.982027533322,C,D,F,B,B,Hol,G4
60236,60236,44,FBBHol,254.248670403267,C,D,F,B,B,Hol,G4
60237,60237,45,FBBHol,294.039359405763,C,D,F,B,B,Hol,G4
60238,60238,46,FBBHol,226.514164237435,C,D,F,B,B,Hol,G4
60239,60239,47,FBBHol,346.593507198343,C,D,F,B,B,Hol,G4
60240,60240,48,FBBHol,183.426804354411,C,D,F,B,B,Hol,G4
60241,60241,49,FBBHol,182.281921790974,C,D,F,B,B,Hol,G4
60242,60242,50,FBBHol,211.785633420238,C,D,F,B,B,Hol,G4
60243,60243,51,FBBHol,-27.2944581096941,C,D,F,B,B,Hol,G4
60244,60244,52,FBBHol,364.844169333334,C,D,F,B,B,Hol,G4
60245,60245,53,FBBHol,301.407582934307,C,D,F,B,B,Hol,G4
60246,60246,54,FBBHol,300.357525062777,C,D,F,B,B,Hol,G4
60247,60247,55,FBBHol,265.570089891769,C,D,F,B,B,Hol,G4
60248,60248,56,FBBHol,400.057280457371,C,D,F,B,B,Hol,G4
60249,60249,57,FBBHol,227.476462295134,C,D,F,B,B,Hol,G4
60250,60250,58,FBBHol,112.64630716056,C,D,F,B,B,Hol,G4
60251,60251,59,FBBHol,348.314496708081,C,D,F,B,B,Hol,G4
60252,60252,60,FBBHol,73.0635728835518,C,D,F,B,B,Hol,G4
60253,60253,61,FBBHol,247.65000772899,C,D,F,B,B,Hol,G4
60254,60254,62,FBBHol,246.95870489468,C,D,F,B,B,Hol,G4
60255,60255,63,FBBHol,48.2383060823766,C,D,F,B,B,Hol,G4
60256,60256,64,FBBHol,298.887412683411,C,D,F,B,B,Hol,G4
60257,60257,65,FBBHol,354.60745970267,C,D,F,B,B,Hol,G4
60258,60258,66,FBBHol,211.55501199965,C,D,F,B,B,Hol,G4
60259,60259,67,FBBHol,250.407439723697,C,D,F,B,B,Hol,G4
60260,60260,68,FBBHol,278.279439179391,C,D,F,B,B,Hol,G4
60261,60261,69,FBBHol,229.460942312119,C,D,F,B,B,Hol,G4
60262,60262,70,FBBHol,108.470307877696,C,D,F,B,B,Hol,G4
60263,60263,71,FBBHol,282.016213872382,C,D,F,B,B,Hol,G4
60264,60264,72,FBBHol,355.774379011411,C,D,F,B,B,Hol,G4
60265,60265,73,FBBHol,88.0530707350935,C,D,F,B,B,Hol,G4
60266,60266,74,FBBHol,235.442499948093,C,D,F,B,B,Hol,G4
60267,60267,75,FBBHol,87.9386884308018,C,D,F,B,B,Hol,G4
60268,60268,76,FBBHol,413.529542878896,C,D,F,B,B,Hol,G4
60269,60269,77,FBBHol,255.701232297103,C,D,F,B,B,Hol,G4
60270,60270,78,FBBHol,352.972211665547,C,D,F,B,B,Hol,G4
60271,60271,79,FBBHol,261.248055395177,C,D,F,B,B,Hol,G4
60272,60272,80,FBBHol,348.090070574221,C,D,F,B,B,Hol,G4
60273,60273,81,FBBHol,346.668975851747,C,D,F,B,B,Hol,G4
60274,60274,82,FBBHol,98.5106789251567,C,D,F,B,B,Hol,G4
60275,60275,83,FBBHol,370.670037063731,C,D,F,B,B,Hol,G4
60276,60276,84,FBBHol,227.498721128306,C,D,F,B,B,Hol,G4
60277,60277,85,FBBHol,102.058541277111,C,D,F,B,B,Hol,G4
60278,60278,86,FBBHol,382.436740480736,C,D,F,B,B,Hol,G4
60279,60279,87,FBBHol,32.8826907564893,C,D,F,B,B,Hol,G4
60280,60280,88,FBBHol,286.768351048748,C,D,F,B,B,Hol,G4
60281,60281,89,FBBHol,271.277818490179,C,D,F,B,B,Hol,G4
60282,60282,90,FBBHol,190.990470053773,C,D,F,B,B,Hol,G4
60283,60283,91,FBBHol,113.640333430377,C,D,F,B,B,Hol,G4
60284,60284,92,FBBHol,332.13543223487,C,D,F,B,B,Hol,G4
60285,60285,93,FBBHol,299.568598632459,C,D,F,B,B,Hol,G4
60286,60286,94,FBBHol,121.77400398898,C,D,F,B,B,Hol,G4
60287,60287,95,FBBHol,284.836039731112,C,D,F,B,B,Hol,G4
