,Series,ETS.unweighted ,ARIMA.unweighted ,OLS.unweighted ,ETS.weighted ,ARIMA.weighted ,OLS.weighted ,Actual,date,ForecastInterval
9569,CABOth,111.9829516,111.1112744,104.198433,106.3518747,115.2791446,147.8066633,171.7997836,17,1Step
9570,CABOth,83.94513572,116.166197,123.7129223,77.40248733,115.8427605,113.9825075,62.4550862,18,1Step
9571,CABOth,108.5943367,149.3649218,74.08616357,124.915628,126.1658962,136.2669192,150.7011968,19,1Step
9572,CABOth,127.9952891,120.2283011,146.4027027,128.728169,116.8469121,147.6679026,131.785098,20,1Step
9573,CABOth,157.0636567,109.4500438,136.5678111,148.0808155,118.7766219,168.9280753,82.4744712,21,1Step
9574,CABOth,120.3433283,148.59705,122.7441917,126.4976043,126.6767298,164.1561058,199.699762,22,1Step
9575,CABOth,254.5933598,133.5140385,244.215978,239.1472372,126.879158,260.5075433,132.3148531,23,1Step
9576,CABOth,85.4880914,112.6670603,99.69238154,74.09702463,122.1098108,104.0625197,89.6227854,24,1Step
9577,CACHol,1292.877159,1327.104035,1385.497086,1300.069223,1340.038123,1338.332036,1205.771631,1,1Step
9578,CACHol,409.3662994,422.6391987,426.8820978,419.5276917,397.7770598,189.3231694,389.0079627,2,1Step
9579,CACHol,379.7585083,385.9785712,357.8663197,400.5418607,406.5737481,365.5513981,454.0712067,3,1Step
9580,CACHol,503.3720547,505.9554708,497.0035176,509.2267016,515.4406717,449.4913378,455.4908511,4,1Step
9581,CACHol,321.4622646,341.5034943,350.8626192,336.2305167,355.7312021,249.57204,448.9215315,5,1Step
9582,CACHol,366.413844,378.8260504,301.4526105,378.7452808,383.4666763,299.7792746,335.4468603,6,1Step
9583,CACHol,545.5244298,546.6077445,567.9814944,564.3621687,562.6147412,513.2567345,602.202492,7,1Step
9584,CACHol,615.0145416,652.8977955,643.1632107,619.3720467,650.8394043,595.3014272,548.7727512,8,1Step
9585,CACHol,729.4914114,736.9306782,725.0636224,732.8338362,725.9424416,700.9467261,617.9805159,9,1Step
9586,CACHol,734.9270015,797.1532373,759.9039256,741.2114232,807.2070054,692.9895156,671.6276309,10,1Step
9587,CACHol,510.2757731,532.0795404,517.0752546,510.3597938,549.6039508,403.2664878,504.5499844,11,1Step
9588,CACHol,550.8769295,533.9198112,512.0088385,552.8953292,555.6793036,506.4660746,581.5053706,12,1Step
9589,CACHol,1292.216933,1295.312024,1363.239653,1308.427891,1326.63124,1424.289259,1404.847852,13,1Step
9590,CACHol,417.7923256,413.1381221,411.1043246,430.613541,414.684298,146.1250501,428.0215141,14,1Step
9591,CACHol,415.9514663,390.8687892,394.9293515,431.2377047,419.4983568,345.0263878,471.6470953,15,1Step
9592,CACHol,534.2799963,495.6324457,515.5382752,528.4326306,539.7335565,424.7777589,715.984847,16,1Step
9593,CACHol,371.7796879,390.6078174,357.7812511,373.9396067,407.6134729,225.4222937,485.3720036,17,1Step
9594,CACHol,397.5382284,417.8492568,417.7229425,400.7173423,438.3487017,275.3525604,518.3429647,18,1Step
9595,CACHol,601.0838556,542.0653114,574.3514382,608.7236376,583.6128905,488.7018077,921.1407269,19,1Step
9596,CACHol,692.7432966,665.4721587,687.6954032,691.5504847,674.6009214,570.5919698,549.6047747,20,1Step
9597,CACHol,796.6397498,782.4888932,791.4790251,795.8731472,794.0139683,676.0873945,817.2803032,21,1Step
9598,CACHol,816.6521339,749.4959226,761.4950918,812.7126528,753.1078659,667.9794858,720.7626085,22,1Step
9599,CACHol,563.9189671,528.8753148,553.1309878,559.8530098,549.9676772,378.1059056,577.9066981,23,1Step
9600,CACHol,615.3307619,570.5243426,560.4716399,612.3654203,598.1846258,481.1549143,646.4809761,24,1Step
9601,CACVis,457.3286208,435.9744908,426.8715905,429.8136869,393.2378795,403.9281856,445.338467,1,1Step
9602,CACVis,191.2795417,94.97606758,173.666572,183.7577847,130.9508176,158.6095002,181.8007518,2,1Step
9603,CACVis,197.2298749,194.3681894,182.8829337,186.7102721,214.8662801,158.9537527,317.0301108,3,1Step
9604,CACVis,293.1855907,250.2101185,304.9314296,274.8079538,240.3878619,241.4309665,222.2971744,4,1Step
9605,CACVis,237.0227257,213.9580495,231.9681873,222.1531605,221.7571324,200.3821596,368.8657109,5,1Step
9606,CACVis,256.8154038,280.6381749,261.5942092,233.0120717,271.7961916,208.4111695,183.3867263,6,1Step
9607,CACVis,282.5102006,237.2466014,262.2928998,259.7535289,226.0810775,237.3980708,120.1275707,7,1Step
9608,CACVis,238.4659636,236.5041187,218.0306602,218.2238825,233.7031956,190.4810761,204.7314893,8,1Step
9609,CACVis,253.9905185,214.9111773,209.7416548,229.9359923,216.9026191,205.1389011,265.4251491,9,1Step
9610,CACVis,296.8813647,262.1477076,274.5348275,274.5922995,251.655585,249.8291808,281.6211972,10,1Step
9611,CACVis,246.3464061,239.2762462,222.1595771,226.018736,251.1213831,203.7007315,215.3368924,11,1Step
9612,CACVis,302.7742431,228.8100143,278.3394391,276.4407051,233.6463138,251.8018882,298.033982,12,1Step
9613,CACVis,487.9527559,465.2574906,435.2142983,436.1343753,399.091689,405.3213869,299.1244356,13,1Step
9614,CACVis,202.6149612,135.9280165,194.2820966,186.1327282,167.3687136,154.1167057,166.646359,14,1Step
9615,CACVis,201.8091757,225.1272746,199.7932831,194.5153893,245.3660839,154.1598555,189.2670974,15,1Step
9616,CACVis,289.5625095,224.0114552,226.4793121,276.2250818,245.7845998,236.5610009,384.0151423,16,1Step
9617,CACVis,246.6949734,268.132542,217.8875302,230.1836365,256.3171286,195.445193,146.187416,17,1Step
9618,CACVis,233.6618135,256.8239105,230.1498172,220.7833226,256.1704752,203.4075672,136.0972874,18,1Step
9619,CACVis,254.8466712,217.4114192,274.6883611,242.2314592,214.6338464,232.3278477,303.6851421,19,1Step
9620,CACVis,243.7323622,242.3613951,206.9291807,220.6862596,230.0483574,185.3442327,211.9162497,20,1Step
9621,CACVis,239.0635318,249.4931908,239.8157789,226.9108303,235.8947353,199.9354374,178.8246425,21,1Step
9622,CACVis,287.9559428,203.0444379,277.3664946,272.8168131,218.5066547,244.5590968,325.1619957,22,1Step
9623,CACVis,240.891289,233.8103166,218.0782683,226.2831963,243.3449469,198.3640272,263.760261,23,1Step
9624,CACVis,293.1330199,284.4546762,273.8932786,278.4452401,279.7278398,246.3985636,376.2627766,24,1Step
9625,CACBus,33.4469715,-1.138601005,47.63777115,40.26001141,33.57567226,27.45867751,24.0283677,1,1Step
9626,CACBus,52.06640751,22.929419,55.73173745,48.03248422,30.6284708,52.2834665,17.6579752,2,1Step
9627,CACBus,53.36387922,30.44335374,36.84403389,52.02986512,35.58727278,30.91550691,9.3605835,3,1Step
9628,CACBus,32.83423814,38.50659926,44.73552062,42.86840836,40.77178193,26.81674191,82.0010475,4,1Step
9629,CACBus,42.34213874,56.8124639,43.64885959,48.40304688,53.57268829,22.32601799,124.937443,5,1Step
9630,CACBus,40.41863602,74.52435102,49.1889867,45.80695672,62.09636064,33.96091109,35.035128,6,1Step
9631,CACBus,66.54195424,48.21489395,62.29097163,55.75906534,48.71904159,33.42330296,29.2010499,7,1Step
9632,CACBus,53.55080123,45.49727936,45.81895631,57.52375644,54.3454437,27.00755151,281.7315813,8,1Step
9633,CACBus,53.9978417,65.1434116,82.19889129,52.90039527,78.36710012,14.74019027,73.7002103,9,1Step
9634,CACBus,62.86401172,58.48271577,54.25181182,55.63172938,56.9918921,39.36378991,35.6912578,10,1Step
9635,CACBus,59.53125063,59.33360939,38.83088439,49.4350582,52.24232147,32.83870212,27.1998096,11,1Step
9636,CACBus,34.53928066,27.68751014,45.30255931,37.58303874,35.44130933,8.684851208,8.2671166,12,1Step
9637,CACBus,52.34179362,9.606898808,62.56052579,47.27822708,33.33277173,22.20741313,57.3752558,13,1Step
9638,CACBus,48.32650288,45.63518513,54.80882608,46.48891266,45.0944678,49.46885436,15.9417099,14,1Step
9639,CACBus,52.56491948,40.3244693,27.4535038,51.23864648,47.26806541,28.15024902,85.3782461,15,1Step
9640,CACBus,38.48845549,39.40822798,79.6019272,43.03327841,51.31943111,24.0335704,59.9052531,16,1Step
9641,CACBus,49.47147261,58.76458971,61.98268856,50.44248955,56.07940812,19.52303742,77.8494679,17,1Step
9642,CACBus,40.54198581,76.1769414,49.21036954,46.39645861,60.3899433,31.13806806,37.2852434,18,1Step
9643,CACBus,66.87107687,37.66739015,59.85645528,57.49533626,45.49335043,30.58059596,21.3170672,19,1Step
9644,CACBus,52.74513464,49.48873635,45.15698416,57.47079414,52.30515753,24.1449805,47.2887727,20,1Step
9645,CACBus,54.7426918,69.33449554,39.57619616,52.02111374,58.098691,11.85775524,100.9649845,21,1Step
9646,CACBus,54.80663385,23.51133302,58.4060316,51.98710226,49.71608748,36.46149086,87.4646477,22,1Step
9647,CACBus,40.56539685,65.10885274,49.22431915,44.21433317,56.22017421,29.91653906,52.2276912,23,1Step
9648,CACBus,33.16823629,51.25807705,40.38515649,39.67809271,46.49473581,5.742824141,17.4999356,24,1Step
9649,CACOth,99.28259134,-23.27613541,120.1874039,30.72285106,21.59503789,116.5064028,17.8981679,1,1Step
9650,CACOth,26.19348199,12.06051782,13.73544855,25.20058383,22.22734272,0,5.2410367,2,1Step
9651,CACOth,23.25921869,18.42770619,29.2713381,25.93446326,23.25497536,15.12730353,11.8622895,3,1Step
9652,CACOth,15.10674215,24.72499091,29.04165189,21.9688517,24.33352099,16.27899498,12.5539317,4,1Step
9653,CACOth,16.6216404,28.50029869,23.83935663,23.68653097,25.400476,9.628784815,5.8194709,5,1Step
9654,CACOth,21.91120999,35.21622352,9.579572307,23.82992464,25.71220889,1.875893333,1.9105891,6,1Step
9655,CACOth,27.56836132,16.72919952,18.35928349,25.84668579,24.46330749,13.6636817,0,7,1Step
9656,CACOth,30.04371392,13.07768112,15.59689756,25.5012621,24.51951838,5.289517239,1.0642897,8,1Step
9657,CACOth,22.66996196,10.44545652,20.91206905,24.89165205,28.18053057,7.20523996,130.9925348,9,1Step
9658,CACOth,31.01571514,16.84054444,32.00350057,26.23167835,26.02348121,12.82147045,8.7152886,10,1Step
9659,CACOth,8.632787765,19.87717583,16.7622035,22.20397596,26.32400835,0.446070905,11.6361149,11,1Step
9660,CACOth,18.86650736,4.080874341,30.64976881,22.19652651,21.60727167,15.2395859,0,12,1Step
9661,CACOth,106.5621307,3.565122281,111.9540196,31.81233296,21.21155157,109.989395,6.4152587,13,1Step
9662,CACOth,25.5174322,18.99691095,16.08334494,24.95805128,25.36182658,0,23.2094829,14,1Step
9663,CACOth,23.34890609,12.96021906,30.98943279,27.11843065,27.82365459,9.580425695,47.6930569,15,1Step
9664,CACOth,10.2553099,17.98081141,31.35880391,21.38507791,27.21740379,10.67773442,30.5492527,16,1Step
9665,CACOth,18.68919462,33.74796346,26.9117812,24.90687378,28.9592286,3.962069452,49.9132404,17,1Step
9666,CACOth,23.07697669,40.69581834,12.76687616,25.02121882,26.5443884,0,12.5130828,18,1Step
9667,CACOth,24.97692818,17.69748714,21.57481408,27.34300307,27.05079345,7.867991419,39.6037748,19,1Step
9668,CACOth,30.97978738,27.05749159,24.43815478,27.80816001,27.40627051,0,25.8802003,20,1Step
9669,CACOth,26.87122098,48.34885552,24.50864715,26.36584916,29.45362253,1.280498154,11.4173077,21,1Step
9670,CACOth,24.78259034,-7.206210704,34.3379596,26.96084484,26.40342467,6.83220256,54.8897741,22,1Step
9671,CACOth,15.5824527,18.40693495,22.29021793,24.30298425,28.18504853,0,59.467243,23,1Step
9672,CACOth,18.84519662,24.20752991,35.84722398,24.21237233,25.78295923,9.12126585,26.1188593,24,1Step
9673,CBAHol,195.7572979,168.7457967,171.5383502,166.5935931,138.9772815,200.3942782,86.4543909,1,1Step
9674,CBAHol,39.3217806,82.49463899,53.56911748,38.73274513,77.27332497,34.92349693,35.065169,2,1Step
9675,CBAHol,56.51566639,94.72937326,49.45262851,53.60867732,87.58268057,64.74225841,34.5919735,3,1Step
9676,CBAHol,140.143155,128.0278173,139.1871666,133.6115027,120.2238063,164.1912532,154.9897385,4,1Step
9677,CBAHol,105.7518269,128.072906,111.5948344,102.1081766,130.9866785,104.4619898,121.9071727,5,1Step
9678,CBAHol,138.5239253,137.4453111,113.9667535,137.9073128,138.0075237,147.0270057,104.7513196,6,1Step
9679,CBAHol,170.2376126,137.3769896,118.6154783,167.633537,140.8637074,162.5540569,98.3885271,7,1Step
9680,CBAHol,222.7119966,139.3468229,245.1919453,221.0287453,137.2160437,232.4613017,161.1757161,8,1Step
9681,CBAHol,237.3910708,168.7095871,226.6662933,231.2970175,174.6393493,237.1194068,297.7662146,9,1Step
9682,CBAHol,154.5640053,147.3301443,166.8294611,150.3396512,150.3938443,150.6516668,143.329826,10,1Step
9683,CBAHol,115.9935214,101.9781217,130.7372998,110.743385,102.2568661,112.4857512,59.8219657,11,1Step
9684,CBAHol,68.10509955,90.25097369,46.2099493,71.1462913,99.76107671,72.00518674,129.7257072,12,1Step
9685,CBAHol,189.5259317,126.7113792,188.8930995,163.3410216,104.7627911,205.2056096,77.6953254,13,1Step
9686,CBAHol,35.35102476,86.26241318,43.33012758,39.58868914,94.96024698,33.52917214,118.0157099,14,1Step
9687,CBAHol,58.22192844,110.308404,47.82834096,55.59168575,113.7785936,63.21400626,33.4783705,15,1Step
9688,CBAHol,157.601293,134.078419,144.8781871,148.4965687,128.9195035,162.6406194,82.3735208,16,1Step
9689,CBAHol,101.9632641,127.3170331,116.7225056,102.7780651,133.614566,102.8910236,79.4156822,17,1Step
9690,CBAHol,139.5311535,138.7308163,118.1770428,136.4859745,140.1802273,145.4357448,68.8288334,18,1Step
9691,CBAHol,153.0950554,129.4129982,151.1827777,158.8586664,147.3083276,160.9425019,270.660082,19,1Step
9692,CBAHol,213.6926338,176.444022,250.8921702,221.1001765,187.3828345,230.8294526,382.6835789,20,1Step
9693,CBAHol,238.495656,233.5247963,230.6776402,237.2285752,236.4005187,235.4672637,301.9617367,21,1Step
9694,CBAHol,150.2675904,145.4377152,143.3320645,151.8501039,147.5552174,148.9792296,153.7479678,22,1Step
9695,CBAHol,126.341456,102.0555233,125.6843097,120.9288301,104.981415,110.79302,192.2955211,23,1Step
9696,CBAHol,85.97440961,125.9199265,87.06712805,83.68645569,127.7887158,70.29216147,152.7847483,24,1Step
9697,CBAVis,212.1093924,149.5533118,224.2697871,206.765173,174.2275864,218.9857176,216.451951,1,1Step
9698,CBAVis,73.44536801,141.019636,100.9564388,75.7767198,139.3032465,64.47513498,16.7569485,2,1Step
9699,CBAVis,85.57039491,94.53614821,81.90272406,82.66047027,105.9376406,101.6723717,77.982107,3,1Step
9700,CBAVis,132.9157934,131.035281,123.6426619,133.962373,134.9254633,138.9645645,212.5923699,4,1Step
9701,CBAVis,82.36902811,76.73912419,102.8545175,79.86597917,83.824828,78.87238914,112.3416556,5,1Step
9702,CBAVis,136.1500515,111.0881941,153.7687188,135.5293282,115.3754274,153.9897645,134.2861728,6,1Step
9703,CBAVis,153.8679569,116.7061284,100.0612111,141.4037798,118.3323099,126.9020245,67.6392587,7,1Step
9704,CBAVis,136.4022213,83.60573516,127.8147998,137.7199468,92.08722501,129.9853465,179.7452623,8,1Step
9705,CBAVis,142.2182498,102.6337239,168.970755,139.0337734,98.54328384,168.7860199,94.4607341,9,1Step
9706,CBAVis,117.2555876,122.940268,135.5499519,117.4514149,137.2414458,131.3161975,89.0447883,10,1Step
9707,CBAVis,60.74651835,90.01827087,81.4521588,61.65448577,101.6532825,78.61729524,109.8935554,11,1Step
9708,CBAVis,124.2188866,129.9980824,135.5785932,134.2515474,145.7568984,143.4156675,198.8553112,12,1Step
9709,CBAVis,194.548934,155.4406046,201.6191141,195.4777179,164.4499436,225.8356603,134.586417,13,1Step
9710,CBAVis,75.76773642,61.10247247,75.6657828,77.91030974,68.13238545,65.65201619,77.2069775,14,1Step
9711,CBAVis,80.35934166,96.63820126,106.4291271,79.21419649,114.5717332,103.3062873,90.6215636,15,1Step
9712,CBAVis,140.1789119,121.2076537,124.4015777,138.4489391,131.9971072,140.5579756,116.7117327,16,1Step
9713,CBAVis,77.55552439,90.94739772,71.76883583,75.85666406,97.95378335,80.4656776,122.4537348,17,1Step
9714,CBAVis,145.440937,94.15927322,144.9174371,141.46921,104.2904154,155.5796528,102.8775884,18,1Step
9715,CBAVis,140.7698334,132.4964691,119.6002025,137.0345372,137.9883326,128.4887787,139.1777948,19,1Step
9716,CBAVis,138.6987175,82.29664336,109.0838536,139.5023683,101.2016914,131.5689449,105.3722213,20,1Step
9717,CBAVis,145.8857904,90.16266779,165.6093819,141.9994623,93.84473005,170.3664643,71.5125739,21,1Step
9718,CBAVis,109.2288751,108.2444954,118.008917,110.2812569,113.3830683,132.8934878,106.8584107,22,1Step
9719,CBAVis,70.77197073,99.71025769,76.38929482,69.23508864,107.1460492,80.1914314,89.915038,23,1Step
9720,CBAVis,133.6083963,129.1789661,132.7179119,137.4700961,147.3941351,144.9866496,318.5893958,24,1Step
9721,CBABus,91.65086986,159.1144688,144.9038652,85.35744638,111.6532813,113.8832534,18.4483329,1,1Step
9722,CBABus,157.167122,120.0281734,149.4163541,166.1974858,131.993506,175.5248813,161.2001459,2,1Step
9723,CBABus,125.5198079,143.0272328,174.9246005,147.0343743,163.0110096,156.4886382,298.2567528,3,1Step
9724,CBABus,160.0865478,150.969483,164.9427505,165.3328841,149.5255284,172.0473843,106.4130113,4,1Step
9725,CBABus,126.4287327,162.9339064,143.1316732,140.8806493,167.4227418,128.8925094,207.9090572,5,1Step
9726,CBABus,163.626369,158.242489,175.1941779,173.6457204,168.5310171,158.4731093,383.2412101,6,1Step
9727,CBABus,129.7964981,197.4299776,187.8581465,163.6542461,204.2719231,131.8654256,248.2179086,7,1Step
9728,CBABus,154.8455685,204.816315,202.3115716,164.3944314,210.3383984,167.252709,131.2059073,8,1Step
9729,CBABus,156.7904299,195.4661826,164.2344109,172.954154,200.1887545,152.5260093,167.6489181,9,1Step
9730,CBABus,233.53144,199.0085608,200.7550152,239.4322532,189.9700532,206.4495816,214.5464556,10,1Step
9731,CBABus,178.4704647,206.4314774,185.8839411,186.0283375,211.9838407,157.7452891,233.5507569,11,1Step
9732,CBABus,153.3677041,197.7574363,178.22661,155.4200395,191.298702,148.5725256,221.6975392,12,1Step
9733,CBABus,132.9985532,187.7867196,166.7005159,125.3095465,135.7927756,126.4476015,53.4661342,13,1Step
9734,CBABus,180.325044,194.0910552,212.5075743,187.3449526,212.0699739,190.6722541,301.8658937,14,1Step
9735,CBABus,171.0659657,206.2022209,217.7236211,195.7925201,217.7600964,171.4760118,255.7491691,15,1Step
9736,CBABus,185.516404,198.6531029,222.9919021,191.2425313,189.2441205,187.170323,261.2893639,16,1Step
9737,CBABus,169.1756087,205.2333816,171.3280972,178.6714134,205.4851634,144.1191658,117.5253512,17,1Step
9738,CBABus,187.9122668,218.0725961,168.8615391,197.7415659,221.9493767,173.8069149,273.5558907,18,1Step
9739,CBABus,157.497586,195.1032847,146.8791045,178.0041614,195.2867937,147.3060107,358.8954939,19,1Step
9740,CBABus,176.2624598,222.6542812,232.3781154,181.0627655,220.0094679,182.8001135,72.4672594,20,1Step
9741,CBABus,178.7667154,205.6407721,153.6458392,190.601217,202.5797285,168.1802288,273.8668731,21,1Step
9742,CBABus,253.9895513,216.2733373,244.8195071,254.1312941,204.6338915,222.2106166,129.7625684,22,1Step
9743,CBABus,189.8988659,230.4606193,191.1525399,190.6880122,218.4870116,173.6131396,72.3852966,23,1Step
9744,CBABus,168.0921484,200.684018,174.0276057,171.1744749,186.4990061,164.5471915,39.8687218,24,1Step
9745,CBAOth,8.215288172,-4.716589096,7.744096805,16.67269326,15.13355013,11.33855991,0,1,1Step
9746,CBAOth,20.3280274,18.8049161,16.93262422,19.23836095,17.72989616,18.95517839,0,2,1Step
9747,CBAOth,19.22290752,15.69441209,18.93951002,20.12046494,19.0062631,13.45585962,9.8908017,3,1Step
9748,CBAOth,7.887851572,12.43777091,24.99302019,16.09617903,18.8045292,24.9421762,5.4108282,4,1Step
9749,CBAOth,17.49623396,12.81062779,31.34851886,17.77895991,18.55190815,32.18534222,3.0869132,5,1Step
9750,CBAOth,11.41413039,10.26404472,18.94893015,17.59525813,18.08348823,16.52180379,21.3117238,6,1Step
9751,CBAOth,33.13673563,18.09674498,61.8435776,19.49352681,18.84177395,66.42753091,8.6736818,7,1Step
9752,CBAOth,6.07764178,18.21672126,21.46987788,17.16219018,17.88249276,19.68170386,0,8,1Step
9753,CBAOth,18.07502155,17.51762,29.99944473,18.19377141,19.90808702,31.25209524,39.3108648,9,1Step
9754,CBAOth,12.20751821,12.5436477,24.49268834,18.84172938,21.35295294,24.9136034,26.8433756,10,1Step
9755,CBAOth,16.8873511,19.04327281,13.43479835,18.22727327,18.48151186,19.34519768,25.0177591,11,1Step
9756,CBAOth,11.2291654,9.762978772,16.30786029,17.55338002,20.00327305,15.17120545,17.0642974,12,1Step
9757,CBAOth,4.392276128,4.769934968,4.572210934,18.60054788,18.15828709,11.03948762,25.8686321,13,1Step
9758,CBAOth,17.96823965,22.74379179,17.98673604,19.086636,20.29776646,19.60128931,24.0920771,14,1Step
