Series,date,ForecastInterval,Actual,OLS.rec,OLS.unrec,OLS.rec.matrix,OLS.unrec.matrix,Level
BEBBus,6,24Step,13.792694,24.2668724,24.93883456,24.14390731,24.93883456,level7
BEBBus,7,24Step,39.9151079,25.65963386,27.07493484,25.68513947,27.07493484,level7
BEBBus,8,24Step,15.9365246,29.73083141,32.55613743,30.0304746,32.55613743,level7
BEBBus,9,24Step,27.9711234,35.52135315,33.72427797,35.82818956,33.72427797,level7
BEBBus,10,24Step,12.9733317,31.76225503,31.64573612,31.60792136,31.64573612,level7
BEBBus,11,24Step,13.08332,23.14332119,22.1511323,23.06708559,22.1511323,level7
BEBBus,12,24Step,12.3615535,17.58790497,17.59851515,17.54407242,17.59851515,level7
BEBBus,13,24Step,15.7295291,23.05041431,23.37702802,22.86970742,23.37702802,level7
BEBBus,14,24Step,8.209741,21.05040198,21.13879191,21.11303441,21.13879191,level7
BEBBus,15,24Step,17.2861603,22.26004471,22.17779767,22.27374613,22.17779767,level7
BEBBus,16,24Step,6.7934354,18.87759899,19.18007802,18.72588741,19.18007802,level7
BEBBus,17,24Step,46.7376443,17.62746785,17.49970389,17.46064255,17.49970389,level7
BEBBus,18,24Step,20.4510995,26.31716156,26.70842969,26.37681373,26.70842969,level7
BEBBus,19,24Step,7.8778046,28.68084329,28.91220343,28.8358629,28.91220343,level7
BEBBus,20,24Step,34.1886174,33.96163937,34.52080993,34.06417546,34.52080993,level7
BEBBus,21,24Step,9.3015429,35.92233143,35.5976658,35.99880465,35.5976658,level7
BEBBus,22,24Step,25.0198617,33.04615897,33.6178364,32.89703448,33.6178364,level7
BEBBus,23,24Step,15.5863895,23.81725667,24.10629318,23.6783555,24.10629318,level7
BEBBus,24,24Step,19.5919168,18.96726683,19.57341131,18.76012715,19.57341131,level7
BEBOth,1,24Step,0.5621249,19.70040944,22.4488672,19.70040948,22.4488672,level7
BEBOth,2,24Step,3.5040934,9.469606283,11.22066106,9.707963304,11.22066106,level7
BEBOth,3,24Step,4.200407,11.00498976,11.36739626,11.44894079,11.36739626,level7
BEBOth,4,24Step,2.7492916,9.066606781,9.553715447,9.34006577,9.553715447,level7
BEBOth,5,24Step,5.9704282,13.33500016,11.65200411,13.34140264,11.65200411,level7
BEBOth,6,24Step,2.2282364,8.765533261,8.984007146,8.747794492,8.984007146,level7
BEBOth,7,24Step,0,18.7173774,20.0700577,18.94798836,20.0700577,level7
BEBOth,8,24Step,0,9.433102122,11.85006582,9.762832361,11.85006582,level7
BEBOth,9,24Step,0,8.96620861,11.31983462,9.49008022,11.31983462,level7
BEBOth,10,24Step,12.2834631,19.50970951,18.71745052,20.07857312,18.71745052,level7
BEBOth,11,24Step,0,10.02306418,8.844398058,10.34355556,8.844398058,level7
BEBOth,12,24Step,0.2212987,11.39630552,9.143259407,11.63901206,9.143259407,level7
BEBOth,13,24Step,0,11.74617325,11.33669058,11.76156397,11.33669058,level7
BEBOth,14,24Step,0,10.27824493,10.31399296,10.51574995,10.31399296,level7
BEBOth,15,24Step,9.5931545,11.94304061,11.93173017,12.11973084,11.93173017,level7
BEBOth,16,24Step,15.5563825,10.77660319,11.0996269,10.81025421,11.0996269,level7
BEBOth,17,24Step,18.7274172,12.41690398,12.5277452,12.4494646,12.5277452,level7
BEBOth,18,24Step,0,10.52609858,10.62661559,10.76363983,10.62661559,level7
BEBOth,19,24Step,0,20.42344157,20.74674905,20.71598366,20.74674905,level7
BEBOth,20,24Step,29.1921684,12.85979806,13.08324867,13.1723622,13.08324867,level7
BEBOth,21,24Step,5.5656551,11.8835751,13.04715192,12.15834572,13.04715192,level7
BEBOth,22,24Step,0,19.30510867,19.18227205,19.43212664,19.18227205,level7
BEBOth,23,24Step,5.6967142,16.22220124,16.41039805,16.31243064,16.41039805,level7
BEBOth,24,24Step,5.1285744,18.27723991,18.14679472,18.36748883,18.14679472,level7
BECHol,1,24Step,22.5895914,35.04583232,29.67784006,35.04583234,29.67784006,level7
BECHol,2,24Step,17.539357,18.67115653,18.25806567,18.4656345,18.25806567,level7
BECHol,3,24Step,22.428901,27.51343492,26.78811473,27.2462419,26.78811473,level7
BECHol,4,24Step,29.900384,46.31623441,41.62370351,46.06804142,41.62370351,level7
BECHol,5,24Step,51.3717175,33.20352409,31.46249443,32.55061164,31.46249443,level7
BECHol,6,24Step,10.525053,19.92204125,20.23500916,19.37406224,20.23500916,level7
BECHol,7,24Step,14.9531805,20.36409755,19.85282567,20.1421978,19.85282567,level7
BECHol,8,24Step,9.7080181,25.00151307,23.9557054,24.33608942,23.9557054,level7
BECHol,9,24Step,22.6512546,19.20114884,17.26524237,18.68243723,17.26524237,level7
BECHol,10,24Step,7.6340996,25.95044203,24.5691481,25.21621722,24.5691481,level7
BECHol,11,24Step,4.9856985,38.16015249,37.95536048,37.46844721,37.95536048,level7
BECHol,12,24Step,14.5331196,18.42724933,17.6592192,17.85765074,17.6592192,level7
BECHol,13,24Step,29.2964054,32.01698335,30.94280455,30.84025445,30.94280455,level7
BECHol,14,24Step,85.0160142,21.21648592,20.42708158,20.55289139,20.42708158,level7
BECHol,15,24Step,54.6930247,29.92229578,29.21750795,29.19745008,29.21750795,level7
BECHol,16,24Step,73.8284153,44.82254049,43.72388914,43.62312896,43.72388914,level7
BECHol,17,24Step,16.0865985,34.5156845,33.89298261,33.66043432,33.89298261,level7
BECHol,18,24Step,0,23.48223028,22.52948577,22.87807486,22.52948577,level7
BECHol,19,24Step,3.4699942,23.1206381,22.13822684,22.31826409,22.13822684,level7
BECHol,20,24Step,4.301937,27.31338707,26.24937262,26.53894269,26.24937262,level7
BECHol,21,24Step,17.4801045,20.88413215,19.60317376,20.15801929,19.60317376,level7
BECHol,22,24Step,7.7159252,28.09360366,27.04408487,27.35239276,27.04408487,level7
BECHol,23,24Step,22.0417618,41.63318063,40.70056104,40.89616137,40.70056104,level7
BECHol,24,24Step,39.0118934,21.04857007,19.99465117,20.12221195,19.99465117,level7
BECVis,1,24Step,58.6474591,35.77800955,34.95999481,35.77800958,34.95999481,level7
BECVis,2,24Step,16.2482018,14.25584269,13.38330047,13.95070073,13.38330047,level7
BECVis,3,24Step,18.7824492,25.86476062,22.15895847,25.59309005,22.15895847,level7
BECVis,4,24Step,14.4325146,55.64460379,48.65466294,54.37814594,48.65466294,level7
BECVis,5,24Step,27.1862417,21.75548256,18.91319925,20.17299742,18.91319925,level7
BECVis,6,24Step,0,29.99396852,27.43255426,28.69816785,27.43255426,level7
BECVis,7,24Step,13.1856559,32.73583912,28.56276777,31.44655658,28.56276777,level7
BECVis,8,24Step,21.0021186,26.62891607,21.82054181,25.04879226,21.82054181,level7
BECVis,9,24Step,64.6948981,24.75831972,19.14435885,23.00864642,19.14435885,level7
BECVis,10,24Step,18.2813283,31.66698206,29.24822728,29.97731439,29.24822728,level7
BECVis,11,24Step,6.9501657,26.44802488,24.27963544,24.66567378,24.27963544,level7
BECVis,12,24Step,71.3806578,73.55274832,66.72672521,71.4688218,66.72672521,level7
BECVis,13,24Step,15.9456186,40.27314693,37.24529351,37.71511256,37.24529351,level7
BECVis,14,24Step,25.4729249,16.88610259,14.57480101,14.87551829,14.57480101,level7
BECVis,15,24Step,18.9144852,26.68820561,24.08745524,24.04157164,24.08745524,level7
BECVis,16,24Step,17.84298,50.83929356,47.86672929,47.81069947,47.86672929,level7
BECVis,17,24Step,7.6944714,21.85138904,19.57457438,19.50533937,19.57457438,level7
BECVis,18,24Step,19.3807447,29.72952871,27.06603064,27.29783477,27.06603064,level7
BECVis,19,24Step,23.3287799,33.10218492,30.23919655,30.52911257,30.23919655,level7
BECVis,20,24Step,7.120628,26.33217019,23.35775607,23.49693225,23.35775607,level7
BECVis,21,24Step,15.5320801,20.99836697,18.08772656,18.4491329,18.08772656,level7
BECVis,22,24Step,32.6973689,34.16359079,31.57325831,31.84939614,31.57325831,level7
BECVis,23,24Step,38.6657139,28.80088761,26.16821603,26.3466513,26.16821603,level7
BECVis,24,24Step,37.4233019,67.48304076,64.40388222,64.20955309,64.40388222,level7
BECBus,1,24Step,41.3710629,9.740005683,8.169508145,9.740005715,8.169508145,level7
BECBus,2,24Step,18.9593205,10.71470939,9.943875852,10.24011709,9.943875852,level7
BECBus,3,24Step,5.1076343,11.47926725,11.76542296,11.27125618,11.76542296,level7
BECBus,4,24Step,1.5964792,12.55180164,11.31253438,12.45956462,11.31253438,level7
BECBus,5,24Step,12.1964461,12.27891748,11.33647075,11.85260627,11.33647075,level7
BECBus,6,24Step,9.9045545,8.690307631,9.056296896,8.343425953,9.056296896,level7
BECBus,7,24Step,2.861541,10.72619561,8.517407442,10.53040627,8.517407442,level7
BECBus,8,24Step,27.7285514,13.0361086,11.97244516,12.63706471,11.97244516,level7
BECBus,9,24Step,97.6287065,9.180898217,6.091287836,8.688720563,6.091287836,level7
BECBus,10,24Step,27.6460375,9.993309667,9.938689737,9.195315465,9.938689737,level7
BECBus,11,24Step,21.8664483,17.39643163,18.45500778,16.89305254,18.45500778,level7
BECBus,12,24Step,0,5.662438868,6.391013874,5.392598597,6.391013874,level7
BECBus,13,24Step,6.3757992,8.441676182,8.403146038,7.745754948,8.403146038,level7
BECBus,14,24Step,0,10.60191435,10.32996001,10.13625256,10.32996001,level7
BECBus,15,24Step,2.3394812,12.72725312,12.38470656,12.3965576,12.38470656,level7
BECBus,16,24Step,4.7530076,12.15669956,11.9770573,11.51242785,11.9770573,level7
BECBus,17,24Step,2.5553349,12.00065227,11.54914403,11.38853856,11.54914403,level7
BECBus,18,24Step,0,9.303062103,9.390622407,8.952463329,9.390622407,level7
BECBus,19,24Step,3.8078759,12.43694679,12.08265871,11.81191516,12.08265871,level7
BECBus,20,24Step,9.0656592,14.35498773,14.21157668,13.75082156,14.21157668,level7
BECBus,21,24Step,23.9040587,8.600502263,8.019058274,8.075807053,8.019058274,level7
BECBus,22,24Step,3.4818212,10.57189141,10.76183956,10.05636852,10.76183956,level7
BECBus,23,24Step,27.3036973,17.97783442,18.05333303,17.669414,18.05333303,level7
BECBus,24,24Step,0,7.083259766,7.33859444,6.495095373,7.33859444,level7
BECOth,1,24Step,0,2.692343046,2.585451619,2.692343079,2.585451619,level7
BECOth,2,24Step,0,0.740719429,0.787443761,0.645454265,0.787443761,level7
BECOth,3,24Step,0,2.72973702,3.172345534,2.84455721,3.172345534,level7
BECOth,4,24Step,4.4959474,1.845621188,1.684907953,1.984099886,1.684907953,level7
BECOth,5,24Step,1.0430733,2.772591725,1.021176152,2.497652416,1.021176152,level7
BECOth,6,24Step,0,3.064800084,2.977301074,2.823144725,2.977301074,level7
BECOth,7,24Step,2.599902,6.319705455,4.048296616,6.329021471,4.048296616,level7
BECOth,8,24Step,20.6660698,6.379693572,4.907687807,6.010736727,4.907687807,level7
BECOth,9,24Step,0,2.500398789,3.561489598,2.22525633,3.561489598,level7
BECOth,10,24Step,2.1285741,6.694217226,5.963857214,6.619420308,5.963857214,level7
BECOth,11,24Step,3.1163591,1.288383189,2.160482108,1.181731083,2.160482108,level7
BECOth,12,24Step,0,4.305934838,2.770853545,4.322633653,2.770853545,level7
BECOth,13,24Step,0,3.224664224,2.450037704,2.724840611,2.450037704,level7
BECOth,14,24Step,80.7503647,2.654732717,2.330136482,2.363943518,2.330136482,level7
BECOth,15,24Step,12.7800714,3.318698002,3.047088032,3.15099128,3.047088032,level7
BECOth,16,24Step,6.8837996,3.03251274,2.873415163,2.573603629,2.873415163,level7
BECOth,17,24Step,10.816685,3.69606331,3.483160251,3.283335517,3.483160251,level7
BECOth,18,24Step,0,3.632025978,3.428835165,3.459316286,3.428835165,level7
BECOth,19,24Step,6.2207841,5.099289547,4.836948802,4.6117804,4.836948802,level7
BECOth,20,24Step,0,5.487536953,5.008405951,5.093398826,5.008405951,level7
BECOth,21,24Step,0,4.015139495,4.921937963,3.688741699,4.921937963,level7
BECOth,22,24Step,2.913447,6.022647665,5.518081761,5.783267238,5.518081761,level7
BECOth,23,24Step,10.2382827,2.387299449,2.361958362,2.3080096,2.361958362,level7
BECOth,24,24Step,0,3.288828026,2.807573032,2.99805223,2.807573032,level7
BEDHol,1,24Step,102.4077204,129.4676817,122.9151507,129.4676817,122.9151507,level7
BEDHol,2,24Step,16.3050609,43.60506096,42.72351109,43.03581851,42.72351109,level7
BEDHol,3,24Step,50.0864317,63.11417195,61.4994722,62.6352461,61.4994722,level7
BEDHol,4,24Step,107.4954608,99.96643849,95.51062398,99.4583216,95.51062398,level7
BEDHol,5,24Step,54.3220716,42.24095184,41.87714396,41.50918936,41.87714396,level7
BEDHol,6,24Step,16.3139976,52.19786392,52.37328167,51.9030212,52.37328167,level7
BEDHol,7,24Step,20.6801119,59.49364878,60.49282804,59.20945475,60.49282804,level7
BEDHol,8,24Step,11.7052854,47.58679043,47.25089342,47.11300099,47.25089342,level7
BEDHol,9,24Step,66.3212475,56.92533265,57.46205911,56.544034,57.46205911,level7
BEDHol,10,24Step,41.2998575,67.7275102,67.20208951,67.56334348,67.20208951,level7
BEDHol,11,24Step,59.0427158,64.94047838,63.9635188,64.57286336,63.9635188,level7
BEDHol,12,24Step,35.3260787,43.62412671,43.34517565,43.19742069,43.34517565,level7
BEDHol,13,24Step,90.6413045,128.637955,128.1702251,127.9132629,128.1702251,level7
BEDHol,14,24Step,24.3919701,42.69522381,42.39665508,42.48406002,42.39665508,level7
BEDHol,15,24Step,112.8460036,62.93985599,62.59670621,62.46850358,62.59670621,level7
BEDHol,16,24Step,101.1148245,96.98766765,96.24033025,96.18110137,96.24033025,level7
BEDHol,17,24Step,61.4371276,44.94202289,44.41307498,44.33399925,44.41307498,level7
BEDHol,18,24Step,28.6446444,53.86100497,53.14042678,53.46036511,53.14042678,level7
BEDHol,19,24Step,61.1387539,63.02526199,62.55595087,62.79592887,62.55595087,level7
BEDHol,20,24Step,50.0791629,48.82376561,48.30345765,48.51162737,48.30345765,level7
BEDHol,21,24Step,84.627034,61.76368349,60.673158,61.41016262,60.673158,level7
BEDHol,22,24Step,93.0068066,67.56077822,66.59141846,66.92528688,66.59141846,level7
BEDHol,23,24Step,88.9552357,67.0820679,66.13176278,66.29778843,66.13176278,level7
BEDHol,24,24Step,28.3537427,47.18675823,46.30320765,46.4514316,46.30320765,level7
BEDVis,1,24Step,91.4204609,134.5527803,132.5502268,134.5527803,132.5502268,level7
BEDVis,2,24Step,31.9395226,49.92636565,48.58536442,49.25750327,48.58536442,level7
BEDVis,3,24Step,94.7155485,58.00005846,53.40487675,57.51665507,53.40487675,level7
BEDVis,4,24Step,93.9044568,89.40158166,82.6483572,87.87519992,82.6483572,level7
BEDVis,5,24Step,51.5847457,58.11387577,56.64881423,56.45254058,56.64881423,level7
BEDVis,6,24Step,79.0206166,77.83152069,75.13255627,76.78885632,75.13255627,level7
BEDVis,7,24Step,90.2552039,62.97786112,60.31524091,61.6262843,60.31524091,level7
BEDVis,8,24Step,44.3137244,46.63831008,42.53984648,45.24982047,42.53984648,level7
BEDVis,9,24Step,55.2583125,46.44498918,43.30366124,44.83272885,43.30366124,level7
BEDVis,10,24Step,50.5571307,60.97986985,59.4169883,59.86026027,59.4169883,level7
BEDVis,11,24Step,57.879634,62.20833985,59.26778284,60.75007902,59.26778284,level7
BEDVis,12,24Step,103.2624395,82.92336662,76.58642259,80.98233268,76.58642259,level7
BEDVis,13,24Step,128.0606888,126.2558061,123.8344016,124.1498086,123.8344016,level7
BEDVis,14,24Step,55.2020392,48.23027456,46.4098086,46.672121,46.4098086,level7
BEDVis,15,24Step,54.6530792,56.30738501,54.06827269,53.91424432,54.06827269,level7
BEDVis,16,24Step,228.0201455,94.13988955,91.51863922,91.50414069,91.51863922,level7
BEDVis,17,24Step,39.0023674,57.4125865,55.22952581,55.31376336,55.22952581,level7
BEDVis,18,24Step,89.5776874,76.44084303,74.00951129,74.21266466,74.00951129,level7
BEDVis,19,24Step,114.7889864,60.41749254,58.06760431,58.41746107,58.06760431,level7
BEDVis,20,24Step,31.7854976,47.0075319,44.57682426,44.6346001,44.57682426,level7
BEDVis,21,24Step,91.8985592,54.49751256,51.77730504,52.32087046,51.77730504,level7
BEDVis,22,24Step,57.9675916,59.69609819,57.18592474,57.4876231,57.18592474,level7
BEDVis,23,24Step,110.1038987,62.95356628,60.30320917,60.45206976,60.30320917,level7
BEDVis,24,24Step,112.6525558,88.45601416,85.54722394,85.37355798,85.54722394,level7
BEDBus,1,24Step,9.1119038,9.127468659,6.372432389,9.127468713,6.372432389,level7
BEDBus,2,24Step,13.4226357,10.14406472,8.904772175,9.305752001,8.904772175,level7
BEDBus,3,24Step,12.1047167,12.1497328,11.54650895,11.72998891,11.54650895,level7
BEDBus,4,24Step,20.0162626,10.46559364,9.463042767,10.11343273,9.463042767,level7
BEDBus,5,24Step,20.6648753,14.20339141,14.63816646,13.69823017,14.63816646,level7
BEDBus,6,24Step,24.4424683,10.50301379,10.7314529,10.40926841,10.7314529,level7
BEDBus,7,24Step,2.6539992,23.70590312,23.00756609,23.4478195,23.00756609,level7
BEDBus,8,24Step,31.3051578,14.77056706,14.41681427,14.56315737,14.41681427,level7
BEDBus,9,24Step,56.6102674,7.403648395,6.786670943,7.048883706,6.786670943,level7
BEDBus,10,24Step,51.377128,14.23815667,15.03940998,14.01022056,15.03940998,level7
BEDBus,11,24Step,16.9702762,16.52801038,16.81441895,16.34872155,16.81441895,level7
BEDBus,12,24Step,26.0593376,6.555826005,7.773480086,6.428878311,7.773480086,level7
BEDBus,13,24Step,8.3576618,5.302159523,5.870078309,5.058275196,5.870078309,level7
BEDBus,14,24Step,6.6625404,8.273901111,8.492782388,8.260670058,8.492782388,level7
BEDBus,15,24Step,20.5899703,11.33289401,11.3519855,11.25569178,11.3519855,level7
BEDBus,16,24Step,30.0862127,8.702481048,8.874152734,8.451054578,8.874152734,level7
BEDBus,17,24Step,0,15.13990811,14.78215385,14.77502094,14.78215385,level7
BEDBus,18,24Step,8.4674788,9.876221725,10.19594835,9.729138516,10.19594835,level7
BEDBus,19,24Step,3.9843957,21.99158312,22.15039517,21.93959235,22.15039517,level7
BEDBus,20,24Step,23.0832601,13.47957162,13.87986705,13.33771159,13.87986705,level7
BEDBus,21,24Step,83.0500712,7.604972708,7.213961616,7.452869483,7.213961616,level7
BEDBus,22,24Step,36.5587275,14.62831072,14.8984179,14.2185074,14.8984179,level7
BEDBus,23,24Step,27.9599637,16.47298862,16.5308017,16.11730799,16.5308017,level7
BEDBus,24,24Step,22.9466318,6.871180597,7.296883587,6.474047695,7.296883587,level7
BEDOth,1,24Step,11.964106,5.251883494,3.960453335,5.251883548,3.960453335,level7
BEDOth,2,24Step,0,31.07807752,30.65634284,30.61909193,30.65634284,level7
BEDOth,3,24Step,32.0665566,26.66321791,26.21644686,26.56630527,26.21644686,level7
BEDOth,4,24Step,0,8.356617423,8.432620573,8.235172231,8.432620573,level7
BEDOth,5,24Step,32.8998273,5.059152086,4.684958285,4.705362736,4.684958285,level7
BEDOth,6,24Step,8.4902379,18.13997512,17.91492595,18.15145606,17.91492595,level7
BEDOth,7,24Step,11.3015532,6.119838208,5.35888051,6.066859947,5.35888051,level7
BEDOth,8,24Step,0,20.63693447,19.87483936,20.45961183,19.87483936,level7
BEDOth,9,24Step,17.998387,-0.399425137,3.134298602,-0.537154629,3.134298602,level7
BEDOth,10,24Step,17.9936361,6.68129725,6.806810474,7.17655842,6.806810474,level7
BEDOth,11,24Step,65.0476599,4.279573979,4.379505325,4.497012131,4.379505325,level7
BEDOth,12,24Step,0,4.517136471,3.471134253,4.676727863,3.471134253,level7
BEDOth,13,24Step,26.8773327,4.103917247,3.935739656,4.056130541,3.935739656,level7
BEDOth,14,24Step,0,28.38437865,28.55061803,28.54602019,28.55061803,level7
BEDOth,15,24Step,0,24.23841756,24.32844564,24.32420413,24.32844564,level7
BEDOth,16,24Step,0,8.139191675,8.331408039,8.073127798,8.331408039,level7
BEDOth,17,24Step,6.826962,5.078282065,4.959132983,4.912780815,4.959132983,level7
BEDOth,18,24Step,5.3743086,16.64989389,16.6788694,16.68069977,16.6788694,level7
BEDOth,19,24Step,13.0501666,5.184517171,5.435276562,5.270048897,5.435276562,level7
BEDOth,20,24Step,5.6900169,18.93725812,19.0018336,19.00542613,19.0018336,level7
BEDOth,21,24Step,17.092583,2.83567299,3.932904355,2.881867179,3.932904355,level7
BEDOth,22,24Step,76.5343724,9.842089084,9.41768221,9.70842822,9.41768221,level7
BEDOth,23,24Step,5.3429418,4.485934322,4.4429077,4.359384255,4.4429077,level7
BEDOth,24,24Step,0,3.374248558,3.063361881,3.274504255,3.063361881,level7
BEEHol,1,24Step,28.8777931,31.91625845,28.33673122,31.91625848,28.33673122,level7
BEEHol,2,24Step,13.3308929,8.156007673,8.949925415,8.254844145,8.949925415,level7
BEEHol,3,24Step,15.2196695,12.80593954,11.76293585,12.7981387,11.76293585,level7
BEEHol,4,24Step,11.4806166,19.47189012,15.6147714,19.26340995,15.6147714,level7
BEEHol,5,24Step,13.8000369,12.73219106,10.76148658,12.30241143,10.76148658,level7
BEEHol,6,24Step,7.2210276,8.967300926,9.502116561,8.515560156,9.502116561,level7
BEEHol,7,24Step,14.9155522,7.74518397,9.324228457,7.657121402,9.324228457,level7
BEEHol,8,24Step,0,6.252990499,6.640291052,6.076255425,6.640291052,level7
BEEHol,9,24Step,6.1824219,9.311221581,8.781065365,9.242363045,8.781065365,level7
BEEHol,10,24Step,10.4856524,12.224139,10.86212782,11.94761634,10.86212782,level7
BEEHol,11,24Step,17.693039,16.19783135,14.95672971,15.71919421,14.95672971,level7
BEEHol,12,24Step,33.4670095,10.44790258,9.107466025,9.950341794,9.107466025,level7
BEEHol,13,24Step,12.4193517,29.26206271,28.37672196,28.39690973,28.37672196,level7
BEEHol,14,24Step,2.1190776,8.627976975,8.08643123,8.316503543,8.08643123,level7
