,Series,ETS.rec,ETS.unrec,ARIMA.rec,ARIMA.unrec,OLS.rec,OLS.unrec,Actual,date,ForecastInterval,OLS.var.rec,OLS.var.unrec
8823,BECHol,13.23882955,23.56165857,13.23882955,24.48466023,32.8717214259134,27.8204769015581,54.6930247,15,1Step,,
8824,BECHol,46.19699831,40.82905476,46.19699831,24.37971127,41.6278674386927,39.621286012934,73.8284153,16,1Step,,
8825,BECHol,33.52840932,31.8957932,33.52840932,30.64514119,35.1459366126652,33.875718360002,16.0865985,17,1Step,,
8826,BECHol,19.18242103,16.18643832,19.18242103,17.56394148,15.0803348311827,14.2996608773578,0,18,1Step,,
8827,BECHol,19.4481079,17.05192608,19.4481079,17.24409471,13.7465772163818,13.6014656857881,3.4699942,19,1Step,,
8828,BECHol,23.71949245,19.90402024,23.71949245,16.55928286,19.450094091073,16.9913826371974,4.301937,20,1Step,,
8829,BECHol,14.87252113,12.40803787,14.87252113,18.77228522,14.9775514167004,11.3024322707238,17.4801045,21,1Step,,
8830,BECHol,22.15599678,19.82420114,22.15599678,17.42766534,19.3311135168179,18.7740658103902,7.7159252,22,1Step,,
8831,BECHol,34.27514204,32.75308231,34.27514204,16.18468339,30.9332521494013,29.0820284147297,22.0417618,23,1Step,,
8832,BECHol,7.690720174,10.07539897,7.690720174,19.30909553,12.7327801921289,10.823801971775,39.0118934,24,1Step,,
8833,BECVis,47.31696204,33.52795226,47.31696204,24.61759309,35.0712391853232,33.6362096991662,58.6474591,1,1Step,,
8834,BECVis,17.83823154,12.19394445,17.83823154,24.19997631,15.062535942533,13.8099643126414,16.2482018,2,1Step,,
8835,BECVis,24.76872871,22.83687332,24.76872871,23.90073032,26.9285869475146,21.4346000910046,18.7824492,3,1Step,,
8836,BECVis,59.82146517,46.1189899,59.82146517,38.19000394,55.208313372187,47.3661322956962,14.4325146,4,1Step,,
8837,BECVis,23.29207993,15.65539436,23.29207993,25.05293704,17.1611318785332,15.3522304125813,27.1862417,5,1Step,,
8838,BECVis,28.30453367,23.99478528,28.30453367,29.64374544,30.3612248823794,26.3598067364662,0,6,1Step,,
8839,BECVis,34.0858878,30.09302244,34.0858878,24.26361961,28.7600613642887,25.3002138017403,13.1856559,7,1Step,,
8840,BECVis,24.67186816,21.30947956,24.67186816,25.28451991,23.8467684182932,18.915907022645,21.0021186,8,1Step,,
8841,BECVis,19.4580134,15.79888442,19.4580134,29.11773694,22.7846592407557,16.7942727689181,64.6948981,9,1Step,,
8842,BECVis,36.46885733,29.38969284,36.46885733,24.67100098,33.5349769241714,30.3887158809354,18.2813283,10,1Step,,
8843,BECVis,30.48176371,25.39362984,30.48176371,22.11239062,23.4786866819686,22.0417267966841,6.9501657,11,1Step,,
8844,BECVis,64.50673294,59.33653786,64.50673294,33.27133929,70.7590103076752,63.8403730834165,71.3806578,12,1Step,,
8845,BECVis,42.90272872,35.35235747,42.90272872,36.46609544,42.7803339925573,39.9346560062903,15.9456186,13,1Step,,
8846,BECVis,13.99849607,13.64337703,13.99849607,25.70169406,15.552716179725,11.7113339002566,25.4729249,14,1Step,,
8847,BECVis,12.81637038,21.83294748,12.81637038,26.3931389,31.1822751417332,21.9572611157881,18.9144852,15,1Step,,
8848,BECVis,48.2560406,42.74474237,48.2560406,21.7873644,43.9101157692361,39.4485500175093,17.84298,16,1Step,,
8849,BECVis,21.87518699,18.38625442,21.87518699,28.16352212,20.1238945273446,17.1794386450828,7.6944714,17,1Step,,
8850,BECVis,26.32239615,22.7408174,26.32239615,20.06503666,23.3619248429813,18.8309341680155,19.3807447,18,1Step,,
8851,BECVis,32.71504515,28.56687295,32.71504515,24.70237695,27.1570314033307,24.4452033309023,23.3287799,19,1Step,,
8852,BECVis,26.55538905,21.26360216,26.55538905,26.4000918,23.7540566893458,20.1170585515289,7.120628,20,1Step,,
8853,BECVis,22.60140968,17.77430143,22.60140968,36.3946128,28.7151212564008,22.4243308619284,15.5320801,21,1Step,,
8854,BECVis,32.33777741,28.94998122,32.33777741,25.73674475,27.2869443851267,26.2071463812081,32.6973689,22,1Step,,
8855,BECVis,29.5072307,23.4787979,29.5072307,23.53637961,26.711685067761,20.0846383124304,38.6657139,23,1Step,,
8856,BECVis,68.8893939,59.72104498,68.8893939,36.84845269,67.8761612915091,62.9787454459031,37.4233019,24,1Step,,
8857,BECBus,5.309869924,7.712543117,5.309869924,8.699049002,10.1569230228453,6.77074306725086,41.3710629,1,1Step,,
8858,BECBus,10.06088323,8.174456335,10.06088323,8.844093175,14.1107461649471,12.5255368689742,18.9593205,2,1Step,,
8859,BECBus,24.04442288,8.218981822,24.04442288,9.116269593,13.3211467735455,12.0648942359891,5.1076343,3,1Step,,
8860,BECBus,13.54631869,8.035575979,13.54631869,8.640301155,13.2005025495461,9.62624890974329,1.5964792,4,1Step,,
8861,BECBus,15.34916193,8.091954275,15.34916193,8.175538305,11.794321124514,8.99795277105372,12.1964461,5,1Step,,
8862,BECBus,8.062637953,8.073685462,8.062637953,9.303064288,11.9628081985536,8.02104460700251,9.9045545,6,1Step,,
8863,BECBus,16.88369032,10.73433696,16.88369032,10.11516808,12.3013753593128,7.86530145746871,2.861541,7,1Step,,
8864,BECBus,14.39522243,10.12177916,14.39522243,8.556484539,13.2321210533111,9.9140010504839,27.7285514,8,1Step,,
8865,BECBus,11.56476665,8.171820681,11.56476665,11.21377914,12.7943520292324,6.94681953137461,97.6287065,9,1Step,,
8866,BECBus,25.02009167,19.15162828,25.02009167,21.8718614,28.5669305373415,28.1744631442389,27.6460375,10,1Step,,
8867,BECBus,26.92174838,20.6518554,26.92174838,0.908128916,21.4783649259879,20.8725485694886,21.8664483,11,1Step,,
8868,BECBus,18.70808742,20.85916771,18.70808742,12.07212159,11.5295392027567,8.1304607799566,0,12,1Step,,
8869,BECBus,11.76828827,17.92351013,11.76828827,9.869543236,13.0185721209579,10.150438916538,6.3757992,13,1Step,,
8870,BECBus,14.78224141,13.9206154,14.78224141,9.984563907,12.5005328093529,10.7114389306075,0,14,1Step,,
8871,BECBus,25.24152173,12.6221198,25.24152173,7.652051043,19.502846413295,10.0074236325738,2.3394812,15,1Step,,
8872,BECBus,14.77298149,11.78027259,14.77298149,8.2628131,12.8270875154884,9.47952645606802,4.7530076,16,1Step,,
8873,BECBus,14.12977547,11.31824952,14.12977547,9.397532762,12.9597427937536,10.0555515012511,2.5553349,17,1Step,,
8874,BECBus,12.63927567,10.59502319,12.63927567,8.406361345,11.1235605000066,7.45762381482614,0,18,1Step,,
8875,BECBus,14.01068096,9.898522535,14.01068096,7.520493673,10.7902473692157,9.18025977441519,3.8078759,19,1Step,,
8876,BECBus,13.69162525,8.611825334,13.69162525,10.53836078,14.2742608435418,13.1228057733117,9.0656592,20,1Step,,
8877,BECBus,14.03084684,8.636302956,14.03084684,16.53458499,16.0701005801927,12.1919920780533,23.9040587,21,1Step,,
8878,BECBus,12.51242618,10.42625471,12.51242618,12.48693244,14.8003046042969,14.199146301347,3.4818212,22,1Step,,
8879,BECBus,14.67417301,10.03561458,14.67417301,8.866710276,18.9905976732679,16.1708399150991,27.3036973,23,1Step,,
8880,BECBus,10.05814118,12.40472787,10.05814118,11.90745315,12.2967884265704,8.01798072448612,0,24,1Step,,
8881,BECOth,3.266787817,1.896593095,3.266787817,1.896117046,2.4188824777413,1.8413326752172,0,1,1Step,,
8882,BECOth,5.885425632,1.886051672,5.885425632,1.886867695,0.393546390456809,0.119205023784235,0,2,1Step,,
8883,BECOth,1.275874916,1.877929182,1.275874916,1.877708143,2.63655315353537,2.40015694892586,0,3,1Step,,
8884,BECOth,11.73695501,1.868161764,11.73695501,1.868637089,1.9512728406192,0.97386399279472,4.4959474,4,1Step,,
8885,BECOth,6.833006974,1.8801356,6.833006974,1.881268388,1.01907488332681,0.089136335291526,1.0430733,5,1Step,,
8886,BECOth,5.279208211,1.876386389,5.279208211,1.877257886,3.55092202377196,2.13288943928888,0,6,1Step,,
8887,BECOth,3.31116595,1.867011325,3.31116595,1.868318562,4.63641101611196,3.33912512734731,2.599902,7,1Step,,
8888,BECOth,4.280048102,1.872710035,4.280048102,1.871785782,5.18343075811003,4.03618729344857,20.6660698,8,1Step,,
8889,BECOth,3.326707199,1.960208984,3.326707199,1.960438066,0.515071458464764,1.89584995464379,0,9,1Step,,
8890,BECOth,3.915087325,1.950402319,3.915087325,1.951234131,6.25937982660757,5.42677134431396,2.1285741,10,1Step,,
8891,BECOth,6.066138693,1.951570755,6.066138693,1.952062822,0.62696178758644,1.55285313476179,3.1163591,11,1Step,,
8892,BECOth,2.785074544,1.958389035,2.785074544,1.957478154,4.08335030266191,1.84364905974613,0,12,1Step,,
8893,BECOth,-3.319318628,1.957618964,-3.319318628,1.948415755,2.4901893683968,1.94458505425357,0,13,1Step,,
8894,BECOth,4.533626664,1.957423171,4.533626664,1.939436881,2.66080917449172,1.61709633370007,80.7503647,14,1Step,,
8895,BECOth,-2.988883504,5.325034773,-2.988883504,6.401507953,6.98354715949523,0,12.7800714,15,1Step,,
8896,BECOth,11.86574929,6.740944868,11.86574929,7.646107253,4.84216665149994,3.30733645090908,6.8837996,16,1Step,,
8897,BECOth,9.812927907,6.784218514,9.812927907,7.499894158,3.23390281069752,4.10885223062332,10.816685,17,1Step,,
8898,BECOth,13.57307855,10.80746049,13.57307855,8.037184308,5.47600160276717,4.52534895893112,0,18,1Step,,
8899,BECOth,8.474840488,6.351387012,8.474840488,6.899600354,6.12314937567697,5.28664270595155,6.2207841,19,1Step,,
8900,BECOth,10.39575776,6.33694876,10.39575776,6.820423894,5.97743012183392,3.85378777105129,0,20,1Step,,
8901,BECOth,9.188654405,5.679052485,9.188654405,6.135034273,8.74423055351934,5.47816989448237,0,21,1Step,,
8902,BECOth,4.723994847,5.176252503,4.723994847,5.615947644,4.15976129034721,5.95215999854231,2.913447,22,1Step,,
8903,BECOth,8.030983727,5.012517467,8.030983727,5.41743576,4.80749838859139,2.30914819731017,10.2382827,23,1Step,,
8904,BECOth,5.996377766,5.378181644,5.996377766,5.748432059,4.71207344997698,3.60518264920433,0,24,1Step,,
8905,BEDHol,132.6384762,120.2091488,132.6384762,91.79368787,126.454681465733,118.94932023581,102.4077204,1,1Step,,
8906,BEDHol,45.45674722,33.78582079,45.45674722,38.77899255,37.3553655936465,38.2358990694493,16.3050609,2,1Step,,
8907,BEDHol,50.7847678,54.45820209,50.7847678,56.03648509,54.4375372889812,56.3475288909525,50.0864317,3,1Step,,
8908,BEDHol,85.46721533,86.12874969,85.46721533,63.55023723,95.8105181715465,90.2509115027479,107.4954608,4,1Step,,
8909,BEDHol,39.70697605,37.84452877,39.70697605,48.25816418,37.5078994007788,36.9463119663189,54.3220716,5,1Step,,
8910,BEDHol,53.46235438,42.08475517,53.46235438,47.60178617,50.3607206521316,47.6316629128093,16.3139976,6,1Step,,
8911,BEDHol,54.89814049,52.15580052,54.89814049,61.31075768,53.2637016507646,54.7419194142016,20.6801119,7,1Step,,
8912,BEDHol,42.14450811,35.52128359,42.14450811,52.36112001,40.3072129830596,40.5937814029538,11.7052854,8,1Step,,
8913,BEDHol,45.46795118,47.38887548,45.46795118,66.28160918,49.0444648391825,50.1744180180411,66.3212475,9,1Step,,
8914,BEDHol,64.00707286,56.84787822,64.00707286,45.55448249,66.6578412706497,60.6495839390492,41.2998575,10,1Step,,
8915,BEDHol,55.21969401,52.34041348,55.21969401,59.08420767,58.1264025389192,56.7033050071012,59.0427158,11,1Step,,
8916,BEDHol,31.2011456,29.41979016,31.2011456,55.28504991,41.3325912316365,36.3444153691823,35.3260787,12,1Step,,
8917,BEDHol,129.6223288,121.144854,129.6223288,73.52545191,121.177890542386,121.014016297612,90.6413045,13,1Step,,
8918,BEDHol,43.48934816,31.79938977,43.48934816,39.26949415,32.1058801890375,34.2483955391085,24.3919701,14,1Step,,
8919,BEDHol,45.19042977,53.61153503,45.19042977,54.67438332,53.3839744628487,54.371461078025,112.8460036,15,1Step,,
8920,BEDHol,87.10301148,87.36214742,87.10301148,66.64270462,92.7189293585754,89.6338710975193,101.1148245,16,1Step,,
8921,BEDHol,42.7872405,34.53798661,42.7872405,51.22210593,42.7511621950829,37.294947502186,61.4371276,17,1Step,,
8922,BEDHol,54.3109736,42.65511535,54.3109736,40.16408468,46.9933573489208,46.3552933088525,28.6446444,18,1Step,,
8923,BEDHol,54.25346936,53.16322839,54.25346936,43.93120971,54.9581390036715,54.6627011234884,61.1387539,19,1Step,,
8924,BEDHol,45.11160627,36.9926851,45.11160627,37.58973371,43.1598043454951,40.7734737314491,50.0791629,20,1Step,,
8925,BEDHol,52.23831404,50.42254033,52.23831404,62.41337168,53.3418188284401,53.3441354232533,84.627034,21,1Step,,
8926,BEDHol,68.22302948,56.64353044,68.22302948,45.53104849,65.9020335364741,59.7253956368215,93.0068066,22,1Step,,
8927,BEDHol,64.74782105,56.017837,64.74782105,57.41576223,68.2163708915431,59.9510037278832,88.9552357,23,1Step,,
8928,BEDHol,39.55939298,34.85846264,39.55939298,47.79864409,45.050106943068,40.4246581417971,28.3537427,24,1Step,,
8929,BEDVis,146.5806871,128.5975079,146.5806871,79.90945254,131.010623037509,128.404426007301,91.4204609,1,1Step,,
8930,BEDVis,62.71074361,48.59557713,62.71074361,53.31295115,38.8704125651768,39.792266120203,31.9395226,2,1Step,,
8931,BEDVis,51.52640545,51.77803411,51.52640545,64.09444591,49.5920238240741,46.6643876194204,94.7155485,3,1Step,,
8932,BEDVis,94.46147192,91.27462128,94.46147192,78.91924227,90.8515652358992,82.1155335201595,93.9044568,4,1Step,,
8933,BEDVis,58.06421828,53.13292506,58.06421828,59.72186236,55.4110922848046,52.9853206135282,51.5847457,5,1Step,,
8934,BEDVis,101.4667306,89.63503635,101.4667306,65.95840164,76.0016248341824,69.845478657285,79.0206166,6,1Step,,
8935,BEDVis,61.60919289,57.6869054,61.60919289,71.08019212,57.3742667040464,55.8025730793502,90.2552039,7,1Step,,
8936,BEDVis,54.67774786,47.40307668,54.67774786,60.40962123,44.2171443133083,41.0480794299214,44.3137244,8,1Step,,
8937,BEDVis,50.14685655,48.99377748,50.14685655,67.10820308,40.8661158273419,39.4609656685256,55.2583125,9,1Step,,
8938,BEDVis,66.90300156,56.75233296,66.90300156,65.86870936,62.653389227058,55.9446712171862,50.5571307,10,1Step,,
8939,BEDVis,67.42165983,64.25317336,67.42165983,67.36100835,58.0451473945596,53.9591585587325,57.879634,11,1Step,,
8940,BEDVis,87.45025344,79.91132933,87.45025344,82.65820627,82.8828687689752,72.504652198211,103.2624395,12,1Step,,
8941,BEDVis,139.2525613,126.2958225,139.2525613,88.75744732,127.08825020658,124.094434616094,128.0606888,13,1Step,,
8942,BEDVis,59.54987969,48.29247681,59.54987969,61.20177568,47.8751056428247,43.7477944922949,55.2020392,14,1Step,,
8943,BEDVis,47.6447922,54.75964554,47.6447922,71.5004761,52.4412858177016,49.255002930134,54.6530792,15,1Step,,
8944,BEDVis,93.87524074,93.99102199,93.87524074,90.37256257,92.2712585596438,86.7312159712552,228.0201455,16,1Step,,
8945,BEDVis,61.6119815,51.50641116,61.6119815,72.01723126,73.1312327181399,66.000780394595,39.0023674,17,1Step,,
8946,BEDVis,104.7418248,92.50037052,104.7418248,68.68940459,74.2790696890208,69.8906889267432,89.5776874,18,1Step,,
8947,BEDVis,66.46785645,63.6256251,66.46785645,68.03786547,58.6729215528206,55.8107671295429,114.7889864,19,1Step,,
8948,BEDVis,55.30694848,45.71171263,55.30694848,68.05261861,50.9241310556263,47.3595137564685,31.7854976,20,1Step,,
8949,BEDVis,52.04787373,47.86947502,52.04787373,75.11556286,50.6585581499841,48.045203495098,91.8985592,21,1Step,,
8950,BEDVis,72.32541733,59.68991774,72.32541733,59.09151224,65.6322148745492,58.9328266760688,57.9675916,22,1Step,,
8951,BEDVis,76.87181047,63.63545335,76.87181047,67.80499574,71.6108710665054,58.5696808809794,110.1038987,23,1Step,,
8952,BEDVis,103.2182809,86.96432281,103.2182809,98.36613872,94.8692208381137,87.2553344103736,112.6525558,24,1Step,,
8953,BEDBus,17.63672672,15.84523046,17.63672672,15.84779652,10.8450137665538,6.28766626623811,9.1119038,1,1Step,,
8954,BEDBus,26.172292,15.81498571,26.172292,15.81493851,8.23753896645949,8.82675485517852,13.4226357,2,1Step,,
8955,BEDBus,29.42939711,15.7874401,29.42939711,15.80332539,10.2022900619708,11.5123881760012,12.1047167,3,1Step,,
8956,BEDBus,10.78159951,15.78648143,10.78159951,15.78545771,13.961888776401,9.49378449698936,20.0162626,4,1Step,,
8957,BEDBus,20.33931006,15.78749475,20.33931006,15.80579812,18.061757976018,14.6485194169949,20.6648753,5,1Step,,
8958,BEDBus,23.35020439,15.839306,23.35020439,15.82904729,17.0344473261082,10.9379557033227,24.4424683,6,1Step,,
8959,BEDBus,21.94764072,15.86886524,21.94764072,15.87006358,25.9021109640713,23.3541909997727,2.6539992,7,1Step,,
8960,BEDBus,23.97326031,15.78753447,23.97326031,15.80742821,16.4439743208095,14.8876508299661,31.3051578,8,1Step,,
8961,BEDBus,16.76914809,15.88225203,16.76914809,15.88053071,8.37835206875697,7.11605588362952,56.6102674,9,1Step,,
8962,BEDBus,25.00921773,16.06925023,25.00921773,16.07175013,20.1469442917904,16.1920199317085,51.377128,10,1Step,,
8963,BEDBus,20.59000917,16.23976358,20.59000917,16.23672853,22.6955330023494,19.4406876950336,16.9702762,11,1Step,,
8964,BEDBus,16.45811752,16.24046878,16.45811752,16.24014038,16.0673073806853,9.20864961110882,26.0593376,12,1Step,,
8965,BEDBus,15.52610029,16.27495463,15.52610029,16.28559962,11.3132454487395,8.29697463942583,8.3576618,13,1Step,,
8966,BEDBus,28.00828873,16.24437887,28.00828873,16.24906535,12.8140899988101,10.739067248763,6.6625404,14,1Step,,
8967,BEDBus,30.72639389,16.20526821,30.72639389,16.20509046,16.6556179330518,13.1989262904164,20.5899703,15,1Step,,
8968,BEDBus,13.59599481,16.23036539,13.59599481,16.22511275,16.2583891245294,11.8323512280775,30.0862127,16,1Step,,
8969,BEDBus,25.71864117,16.29047746,25.71864117,16.28811775,24.9555799283859,17.8653921943455,0,17,1Step,,
8970,BEDBus,26.9265442,16.22241617,26.9265442,16.21441586,16.6313835345576,13.1080567618047,8.4674788,18,1Step,,
8971,BEDBus,18.98643778,16.1802202,18.98643778,16.17951974,24.072553637701,22.3122396917287,3.9843957,19,1Step,,
8972,BEDBus,25.51407683,16.13082795,25.51407683,16.12483309,17.8717885919859,16.7927143601176,23.0832601,20,1Step,,
8973,BEDBus,20.9011142,16.15527986,20.9011142,16.15589749,13.6981403282752,13.4974675654117,83.0500712,21,1Step,,
8974,BEDBus,27.7763797,16.44250482,27.7763797,20.85574491,29.9513962011757,23.730647703314,36.5587275,22,1Step,,
8975,BEDBus,28.39701434,16.55053159,28.39701434,16.42704547,29.0750992632616,19.8411980745947,27.9599637,23,1Step,,
8976,BEDBus,21.34267356,16.60365111,21.34267356,18.10275809,20.1939996932779,13.1987214087681,22.9466318,24,1Step,,
8977,BEDOth,16.33047424,10.76611007,16.33047424,10.76791638,6.17514079437834,4.42642344679552,11.964106,1,1Step,,
8978,BEDOth,23.24352789,10.77327453,23.24352789,10.77375145,29.2863339979358,31.1864178157603,0,2,1Step,,
8979,BEDOth,7.941521001,10.72705932,7.941521001,10.72145169,24.2234541682973,26.5534086150455,32.0665566,3,1Step,,
8980,BEDOth,10.14855905,10.79539044,10.14855905,10.82456814,10.457734383189,8.58647489549231,0,4,1Step,,
8981,BEDOth,13.02654685,10.77906782,13.02654685,10.77252694,6.43230252683725,4.88549377300919,32.8998273,5,1Step,,
8982,BEDOth,21.80276835,10.87800063,21.80276835,10.8783992,21.6674781395444,18.094717523579,8.4902379,6,1Step,,
8983,BEDOth,12.24013769,10.86656094,12.24013769,10.867027,5.30318177201221,5.89404982051773,11.3015532,7,1Step,,
8984,BEDOth,17.18622509,10.86660444,17.18622509,10.86908636,19.6636774200758,20.278230467152,0,8,1Step,,
8985,BEDOth,9.677506682,10.81705838,9.677506682,10.81781709,-2.30013095077826,3.66588385787681,17.998387,9,1Step,,
8986,BEDOth,15.89747927,10.86129015,15.89747927,10.85152868,11.6299869191746,7.23492146961773,17.9936361,10,1Step,,
8987,BEDOth,13.07882534,10.8839048,13.07882534,10.88490302,6.60038194810119,4.87724434420876,65.0476599,11,1Step,,
8988,BEDOth,14.29197999,11.09656546,14.29197999,11.13682282,9.91910062974921,4.21982003977478,0,12,1Step,,
8989,BEDOth,11.2006025,11.07117257,11.2006025,11.08526345,6.05453004223348,5.36078812283808,26.8773327,13,1Step,,
8990,BEDOth,24.65167651,11.17318918,24.65167651,11.15803797,31.669696919935,30.3400552076215,0,14,1Step,,
8991,BEDOth,4.695928922,11.10812344,4.695928922,11.10685431,27.0263773478668,26.0815613261861,0,15,1Step,,
8992,BEDOth,10.54578282,11.04805788,10.54578282,11.05613808,12.281795187489,9.66848814958823,0,16,1Step,,
8993,BEDOth,20.44383783,10.79849067,20.44383783,11.0058829,9.05821913215858,5.74717211028798,6.826962,17,1Step,,
8994,BEDOth,22.22358707,10.79809347,22.22358707,10.98697376,18.4348063542935,17.626763622625,5.3743086,18,1Step,,
8995,BEDOth,11.61506366,10.79755103,11.61506366,10.96169148,7.24277756745356,6.25594454627235,13.0501666,19,1Step,,
8996,BEDOth,19.16003428,10.79777632,19.16003428,10.97105684,21.9173761785089,19.8661146658179,5.6900169,20,1Step,,
